frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.991608, 1, 0.0795276, 0.159164, -0.984044, -0.19101, 0.161384, -0.968231, 57.3628, -32.4324, 520.514, 0.243829, 0.112257, -0.0627338, -0.20072, 0.434497
2, 0.0166833, 0.991527, 1, 0.083762, 0.159937, -0.983567, -0.190472, 0.161092, -0.968385, 57.3987, -32.3569, 520.509, 0.236583, 0.113829, -0.066216, -0.200225, 0.427577
3, 0.0333667, 0.991685, 1, 0.0809116, 0.159675, -0.983848, -0.188579, 0.160233, -0.968898, 57.4038, -32.3827, 520.116, 0.232261, 0.115141, -0.0686861, -0.202051, 0.422948
4, 0.05005, 0.991634, 1, 0.083712, 0.16267, -0.983123, -0.187701, 0.161281, -0.968895, 57.427, -32.4001, 520.331, 0.227917, 0.118003, -0.0704925, -0.203123, 0.420575
5, 0.0667333, 0.991616, 1, 0.0830466, 0.154622, -0.984477, -0.184583, 0.156258, -0.970316, 57.3751, -32.5574, 519.774, 0.228642, 0.121292, -0.0711998, -0.205781, 0.414583
6, 0.0834167, 0.991695, 1, 0.089849, 0.155535, -0.983736, -0.183011, 0.15526, -0.970774, 57.4485, -32.6062, 520.156, 0.230205, 0.124838, -0.0718159, -0.205552, 0.415517
7, 0.1001, 0.991272, 1, 0.0799416, 0.155449, -0.984604, -0.187179, 0.158342, -0.96948, 57.5148, -32.9048, 520.161, 0.224421, 0.123227, -0.0717683, -0.211518, 0.412247
8, 0.116783, 0.991769, 1, 0.0879529, 0.160386, -0.983128, -0.185525, 0.158755, -0.969731, 57.5686, -33.1006, 520.348, 0.2237, 0.122732, -0.0736012, -0.205913, 0.414229
9, 0.133467, 0.991788, 1, 0.0701738, 0.157714, -0.984988, -0.185732, 0.156372, -0.970078, 57.508, -33.1657, 520.442, 0.224974, 0.124019, -0.0735989, -0.217222, 0.413354
10, 0.15015, 0.991918, 1, 0.0749152, 0.161341, -0.984051, -0.188088, 0.159696, -0.969082, 57.503, -33.1086, 520.643, 0.223119, 0.124873, -0.0730002, -0.217107, 0.415428
11, 0.166833, 0.991774, 1, 0.0800564, 0.163678, -0.98326, -0.187341, 0.165358, -0.968277, 57.4465, -32.9939, 520.543, 0.221596, 0.124534, -0.0722598, -0.213549, 0.417665
12, 0.183517, 0.991953, 1, 0.0808399, 0.16242, -0.983405, -0.185804, 0.158486, -0.969721, 57.408, -32.8863, 520.828, 0.221392, 0.125568, -0.0719709, -0.213453, 0.41295
13, 0.2002, 0.992182, 1, 0.0788184, 0.162995, -0.983474, -0.18435, 0.157267, -0.970197, 57.3497, -32.7492, 520.685, 0.22187, 0.126472, -0.0720147, -0.214488, 0.412942
14, 0.216883, 0.992402, 1, 0.0753523, 0.163712, -0.983626, -0.185442, 0.160995, -0.969377, 57.261, -32.6298, 520.517, 0.220765, 0.12616, -0.0717942, -0.216513, 0.414488
15, 0.233567, 0.992394, 1, 0.0786149, 0.168099, -0.98263, -0.187607, 0.16077, -0.968998, 57.2829, -32.6135, 520.613, 0.219986, 0.1255, -0.0722843, -0.215121, 0.416166
16, 0.25025, 0.9922, 1, 0.0749991, 0.167025, -0.983096, -0.181152, 0.163494, -0.96977, 57.2582, -32.5429, 520.309, 0.218371, 0.123953, -0.0728327, -0.211305, 0.415181
17, 0.266933, 0.991977, 1, 0.0734264, 0.163359, -0.983831, -0.179648, 0.159212, -0.970762, 57.3028, -32.4184, 519.937, 0.221684, 0.120833, -0.0736566, -0.207842, 0.413939
18, 0.283617, 0.991851, 1, 0.0731975, 0.16415, -0.983716, -0.182473, 0.163026, -0.969601, 57.1155, -32.2682, 520.135, 0.221809, 0.12145, -0.072647, -0.210616, 0.416896
19, 0.3003, 0.99178, 1, 0.0669267, 0.152983, -0.98596, -0.18631, 0.168095, -0.968005, 57.2428, -32.1947, 520.981, 0.22318, 0.120255, -0.0720382, -0.215463, 0.41567
20, 0.316983, 0.992067, 1, 0.0725243, 0.154419, -0.98534, -0.185546, 0.166134, -0.96849, 57.1909, -32.1846, 520.783, 0.223104, 0.120072, -0.0707566, -0.211736, 0.414856
21, 0.333667, 0.992026, 1, 0.0712223, 0.153852, -0.985524, -0.18555, 0.169315, -0.967938, 57.1948, -32.1785, 520.848, 0.223974, 0.12051, -0.0707169, -0.213124, 0.417081
