frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.91823, 1, 0.058975, 0.242968, -0.96824, -0.122937, 0.188649, -0.974319, 25.6684, 8.59223, 428.285, 0.118611, 0.435838, 0.105419, -0.554894, 0.356559
2, 0.0166833, 0.92607, 1, 0.0587707, 0.252901, -0.965706, -0.131092, 0.177382, -0.975372, 25.3148, 8.61129, 429.155, 0.135786, 0.43376, 0.128334, -0.558351, 0.36718
3, 0.0333667, 0.928297, 1, 0.0488448, 0.264277, -0.963209, -0.130698, 0.186619, -0.9737, 25.7354, 9.43079, 430.725, 0.158538, 0.428804, 0.141153, -0.560064, 0.39744
4, 0.05005, 0.932109, 1, 0.0397451, 0.253412, -0.966542, -0.136707, 0.169966, -0.975921, 26.681, 9.98689, 433.541, 0.160602, 0.425612, 0.150824, -0.560454, 0.380394
5, 0.0667333, 0.93812, 1, 0.0405968, 0.245372, -0.968579, -0.132463, 0.185786, -0.973621, 26.9315, 9.31545, 434.605, 0.158211, 0.42227, 0.156869, -0.554764, 0.380953
6, 0.0834167, 0.93472, 1, 0.0325675, 0.253793, -0.96671, -0.134475, 0.187421, -0.973031, 26.5823, 8.34751, 434.819, 0.159216, 0.418856, 0.158849, -0.557394, 0.386927
7, 0.1001, 0.939657, 1, 0.0294964, 0.257278, -0.965887, -0.131653, 0.185416, -0.973801, 26.3827, 8.2195, 435.543, 0.161544, 0.417985, 0.159995, -0.556179, 0.389588
8, 0.116783, 0.934353, 1, 0.0251181, 0.256817, -0.966134, -0.132471, 0.191532, -0.972506, 26.5663, 8.6875, 435.314, 0.155494, 0.416924, 0.16083, -0.558392, 0.386913
9, 0.133467, 0.93198, 1, 0.0271773, 0.266062, -0.963573, -0.132703, 0.197104, -0.97136, 26.5395, 9.53636, 435.299, 0.15622, 0.414414, 0.16192, -0.557055, 0.396513
10, 0.15015, 0.93996, 1, 0.0390165, 0.272878, -0.961257, -0.139873, 0.187948, -0.972168, 26.1108, 9.52672, 435.279, 0.15504, 0.410993, 0.16267, -0.549978, 0.394378
11, 0.166833, 0.939603, 1, 0.0386156, 0.26037, -0.964736, -0.136939, 0.185844, -0.97299, 25.5538, 9.45692, 435.347, 0.153826, 0.412605, 0.161054, -0.547874, 0.384503
12, 0.183517, 0.942228, 1, 0.0530562, 0.273965, -0.960275, -0.133074, 0.176491, -0.975265, 25.4637, 9.56911, 435.378, 0.154913, 0.409836, 0.160606, -0.536004, 0.388935
13, 0.2002, 0.944955, 1, 0.0486886, 0.265148, -0.962978, -0.128776, 0.174695, -0.976165, 25.6691, 9.61295, 435.436, 0.157331, 0.40718, 0.160578, -0.531526, 0.384745
14, 0.216883, 0.944587, 1, 0.0404483, 0.262238, -0.964155, -0.123809, 0.166865, -0.978176, 25.8014, 9.55847, 435.73, 0.157287, 0.411118, 0.160234, -0.535987, 0.377925
15, 0.233567, 0.942961, 1, 0.0474644, 0.268122, -0.962215, -0.126975, 0.176864, -0.976011, 26.017, 9.7076, 435.882, 0.157192, 0.406421, 0.160348, -0.531499, 0.387497
16, 0.25025, 0.948254, 1, 0.0496114, 0.259265, -0.964531, -0.121685, 0.179449, -0.976213, 26.0061, 9.95428, 436.371, 0.153538, 0.399099, 0.161472, -0.518646, 0.380497
17, 0.266933, 0.95157, 1, 0.064655, 0.259188, -0.96366, -0.120167, 0.176143, -0.977002, 25.9275, 9.97626, 436.414, 0.155168, 0.398671, 0.161439, -0.509233, 0.380355
18, 0.283617, 0.949868, 1, 0.0482066, 0.256629, -0.965307, -0.116976, 0.184755, -0.975798, 25.9996, 9.78013, 436.483, 0.155219, 0.398066, 0.161922, -0.516678, 0.383165
19, 0.3003, 0.9522, 1, 0.0499931, 0.253577, -0.966022, -0.118122, 0.183907, -0.97582, 25.9491, 9.81682, 436.284, 0.153645, 0.397464, 0.162489, -0.515173, 0.379608
