frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.991797, 1, 0.0798116, 0.178652, -0.98067, -0.102482, 0.138902, -0.984989, -15.4004, -7.38563, 424.587, 0.19261, 0.054141, 0.144584, -0.113182, 0.375896
2, 0.0166833, 0.992372, 1, 0.0747695, 0.182442, -0.98037, -0.112069, 0.142859, -0.983378, -15.4639, -7.41196, 424.513, 0.20378, 0.0467498, 0.158865, -0.113525, 0.389835
3, 0.0333667, 0.992385, 1, 0.0741269, 0.182982, -0.980318, -0.114713, 0.14146, -0.983275, -15.547, -7.6991, 424.194, 0.208801, 0.0404263, 0.165816, -0.106532, 0.394065
4, 0.05005, 0.9918, 1, 0.0683665, 0.182608, -0.980806, -0.114661, 0.1411, -0.983333, -15.6107, -7.95864, 423.639, 0.215321, 0.0398803, 0.169097, -0.108882, 0.399674
5, 0.0667333, 0.992179, 1, 0.0681407, 0.182351, -0.98087, -0.113187, 0.14037, -0.983608, -15.5948, -7.9425, 423.143, 0.219789, 0.0376814, 0.172584, -0.105542, 0.403257
6, 0.0834167, 0.99223, 1, 0.0619597, 0.182142, -0.981318, -0.121798, 0.141316, -0.982443, -15.6586, -8.00043, 423.288, 0.222868, 0.0363309, 0.174314, -0.111458, 0.405657
7, 0.1001, 0.99185, 1, 0.0574815, 0.183893, -0.981264, -0.115899, 0.14325, -0.982877, -15.6496, -8.18653, 423.09, 0.220633, 0.0369543, 0.176216, -0.111453, 0.405197
8, 0.116783, 0.99196, 1, 0.0569512, 0.183908, -0.981292, -0.119283, 0.142183, -0.982627, -15.6365, -8.39669, 423.192, 0.222066, 0.0355161, 0.176587, -0.111338, 0.405995
9, 0.133467, 0.991551, 1, 0.0550413, 0.185355, -0.981129, -0.121521, 0.141833, -0.982403, -15.4291, -8.75009, 423.325, 0.222194, 0.0340155, 0.177597, -0.111555, 0.406221
10, 0.15015, 0.991532, 1, 0.0553141, 0.18258, -0.981634, -0.12441, 0.145255, -0.981541, -15.1799, -9.03813, 422.907, 0.219165, 0.0319619, 0.178155, -0.110528, 0.403523
