frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.90783, 1, 0.236176, 0.0566991, -0.970055, 0.0346641, 0.116848, -0.992545, -22.2161, 52.4167, 463.25, -0.168161, 0.141221, 0.0540375, -0.0418937, -0.0489914
2, 0.0166833, 0.90483, 1, 0.23605, 0.0514499, -0.970378, 0.0279687, 0.118894, -0.992513, -21.7773, 52.3159, 464.606, -0.172545, 0.140209, 0.0584641, -0.0429565, -0.0544758
3, 0.0333667, 0.916198, 1, 0.224743, 0.0475503, -0.973257, 0.0253086, 0.116941, -0.992816, -21.5055, 52.2405, 466.164, -0.174459, 0.13497, 0.0612288, -0.0430178, -0.0609112
4, 0.05005, 0.916205, 1, 0.228847, 0.0390048, -0.972681, 0.02036, 0.118283, -0.992771, -21.2873, 52.0492, 464.986, -0.171928, 0.130621, 0.0644068, -0.0379405, -0.0638323
5, 0.0667333, 0.915634, 1, 0.226363, 0.0521065, -0.972648, 0.0238489, 0.118224, -0.992701, -21.2802, 51.9583, 464.656, -0.171471, 0.129605, 0.0659484, -0.0365322, -0.0570855
6, 0.0834167, 0.913016, 1, 0.226591, 0.0357798, -0.973333, 0.0196789, 0.117599, -0.992866, -21.4537, 51.8569, 464.287, -0.170162, 0.130216, 0.0666504, -0.0386534, -0.0646216
7, 0.1001, 0.91163, 1, 0.233716, 0.0257257, -0.971964, 0.0240144, 0.130916, -0.991103, -21.5332, 51.7039, 462.754, -0.1675, 0.129276, 0.0650241, -0.03115, -0.0594069
8, 0.116783, 0.915006, 1, 0.222053, 0.0322425, -0.974501, 0.00837773, 0.125287, -0.992085, -21.4694, 52.0607, 463.575, -0.165741, 0.130519, 0.065677, -0.0470284, -0.0581892
9, 0.133467, 0.916823, 1, 0.222353, 0.0317912, -0.974448, 0.0107111, 0.122406, -0.992422, -21.0211, 52.398, 464.353, -0.165127, 0.125433, 0.0676737, -0.039357, -0.0590614
10, 0.15015, 0.915615, 1, 0.225205, 0.0330394, -0.973751, 0.016505, 0.115906, -0.993123, -20.9119, 52.4273, 464.385, -0.164168, 0.125267, 0.0702555, -0.0346853, -0.0605037
11, 0.166833, 0.915031, 1, 0.22616, 0.0267732, -0.973722, 0.00778565, 0.118413, -0.992934, -20.9043, 52.2839, 463.955, -0.162361, 0.126504, 0.0680489, -0.0395544, -0.0608633
12, 0.183517, 0.9158, 1, 0.22958, 0.0246251, -0.972978, 0.0133128, 0.115654, -0.9932, -20.83, 52.3162, 464.139, -0.166708, 0.125265, 0.0712039, -0.0338434, -0.0667152
13, 0.2002, 0.918566, 1, 0.220709, 0.0367066, -0.974649, 0.0159486, 0.121802, -0.992426, -20.7414, 52.3573, 464.171, -0.165778, 0.125016, 0.0727625, -0.0373701, -0.0567201
14, 0.216883, 0.918578, 1, 0.215224, 0.0246914, -0.976253, 0.034925, 0.108288, -0.993506, -20.6998, 52.2942, 463.774, -0.164838, 0.128017, 0.071619, -0.0332993, -0.0688443
15, 0.233567, 0.919392, 1, 0.221579, 0.0380658, -0.974399, 0.0111814, 0.11109, -0.993748, -20.5281, 52.3004, 463.919, -0.16466, 0.127684, 0.0710099, -0.0423214, -0.0604634
16, 0.25025, 0.918985, 1, 0.214645, 0.0352507, -0.976056, 0.0152375, 0.118784, -0.992803, -20.4499, 52.3695, 464.187, -0.168742, 0.136099, 0.0694317, -0.0547203, -0.0625866
17, 0.266933, 0.919019, 1, 0.218454, 0.0505177, -0.974539, 0.0113667, 0.123822, -0.992239, -20.3917, 52.2635, 464.395, -0.169681, 0.136741, 0.0696045, -0.0559083, -0.0538755
18, 0.283617, 0.920223, 1, 0.2211, 0.0285551, -0.974833, -0.00426886, 0.112418, -0.993652, -20.3514, 52.4037, 464.808, -0.165682, 0.136769, 0.0722279, -0.0619987, -0.0669816
19, 0.3003, 0.924078, 1, 0.21859, 0.0416188, -0.974929, 0.0101499, 0.124748, -0.992137, -20.1394, 52.3057, 463.7, -0.168482, 0.130551, 0.0720463, -0.0484296, -0.0561313
20, 0.316983, 0.923552, 1, 0.218924, 0.0415906, -0.974855, 0.0217985, 0.119601, -0.992583, -20.1718, 52.3596, 464.914, -0.170189, 0.129251, 0.0719761, -0.0411709, -0.0604129
21, 0.333667, 0.920939, 1, 0.214385, 0.0430983, -0.975798, 0.0204529, 0.12636, -0.991774, -20.1689, 52.4022, 464.968, -0.167514, 0.128424, 0.0725996, -0.0430333, -0.0537174
22, 0.35035, 0.92618, 1, 0.215534, 0.0364607, -0.975815, 0.00666188, 0.126429, -0.991953, -20.124, 52.4056, 465.008, -0.165259, 0.129425, 0.071813, -0.0500245, -0.0551779
23, 0.367033, 0.928153, 1, 0.208282, 0.0319502, -0.977547, 0.0271578, 0.122603, -0.992084, -20.2046, 52.3517, 464.828, -0.168204, 0.12845, 0.0720313, -0.04252, -0.0619234
24, 0.383717, 0.922824, 1, 0.213113, 0.035102, -0.976397, -0.00600882, 0.123851, -0.992283, -20.1123, 52.3331, 464.23, -0.171477, 0.128993, 0.0743088, -0.0576059, -0.0634934
25, 0.4004, 0.91728, 1, 0.211946, 0.033411, -0.97671, 0.00543489, 0.122765, -0.992421, -20.0683, 52.386, 464.455, -0.170407, 0.129859, 0.074131, -0.0534438, -0.0638093
26, 0.417083, 0.922397, 1, 0.208233, 0.0410731, -0.977217, -0.000568116, 0.122128, -0.992514, -20.1143, 52.2834, 463.907, -0.168954, 0.131263, 0.0742864, -0.0602299, -0.0588887
27, 0.433767, 0.917736, 1, 0.209716, 0.0431681, -0.976809, 0.00931961, 0.123015, -0.992361, -20.0223, 52.3649, 464.846, -0.167084, 0.130593, 0.0733398, -0.0538841, -0.0556447
28, 0.45045, 0.922743, 1, 0.215691, 0.0444635, -0.975449, 0.0230789, 0.117846, -0.992764, -20.0056, 52.3104, 465.282, -0.162569, 0.130949, 0.0729025, -0.043729, -0.0525559
29, 0.467133, 0.923848, 1, 0.207964, 0.0590446, -0.976353, 0.0238161, 0.12192, -0.992254, -19.9904, 52.2549, 464.457, -0.166588, 0.130862, 0.0744267, -0.0485984, -0.0469173
30, 0.483817, 0.919903, 1, 0.221372, 0.0602618, -0.973326, 0.0239601, 0.107528, -0.993913, -19.7812, 52.1675, 462.944, -0.168298, 0.132352, 0.0748454, -0.0432394, -0.0545965
31, 0.5005, 0.919292, 1, 0.215887, 0.070434, -0.973875, 0.0374777, 0.0922948, -0.995026, -19.7884, 52.2344, 463.503, -0.171282, 0.132931, 0.0769921, -0.0404585, -0.0601316
32, 0.517183, 0.91933, 1, 0.210171, 0.0615352, -0.975726, 0.0337182, 0.0940601, -0.994995, -19.8039, 52.2162, 462.888, -0.170086, 0.135194, 0.0770797, -0.0480892, -0.0632718
33, 0.533867, 0.918435, 1, 0.232093, 0.059165, -0.970893, 0.0433086, 0.0867185, -0.995291, -19.6855, 52.1927, 463.884, -0.168407, 0.132414, 0.0771228, -0.0281181, -0.0648872
