frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.954431, 1, 0.16503, 0.115018, -0.979559, -0.0923577, 0.143123, -0.985386, -61.2732, 26.3152, 478.935, 0.246674, -0.0342094, -0.0222036, 0.0946699, 0.395118
2, 0.0166833, 0.953391, 1, 0.167565, 0.114111, -0.979235, -0.0919304, 0.144644, -0.985204, -61.2981, 26.211, 479.109, 0.258987, -0.0327537, -0.0232954, 0.0951192, 0.408026
3, 0.0333667, 0.953261, 1, 0.132511, 0.148978, -0.979922, -0.0622599, 0.155054, -0.985942, -57.3524, 29.1666, 479.102, 0.268357, -0.0317015, -0.0261719, 0.0920752, 0.439568
4, 0.05005, 0.952979, 1, 0.146983, 0.141128, -0.979019, -0.0760193, 0.151265, -0.985566, -52.5626, 32.9761, 479.554, 0.276221, -0.0321787, -0.0248287, 0.0926166, 0.441279
5, 0.0667333, 0.961655, 1, 0.131336, 0.129021, -0.982906, -0.10605, 0.148242, -0.983249, -51.7126, 35.1175, 479.876, 0.283723, -0.0314184, -0.0244934, 0.0666422, 0.440405
6, 0.0834167, 0.968114, 1, 0.137984, 0.108778, -0.984443, -0.101551, 0.145063, -0.984197, -52.1459, 34.4426, 480.877, 0.268813, -0.0396869, -0.0231542, 0.0816848, 0.412562
7, 0.1001, 0.967667, 1, 0.139456, 0.102159, -0.984945, -0.0808041, 0.147539, -0.98575, -52.6245, 33.7214, 479.393, 0.268215, -0.0383552, -0.0226616, 0.0921789, 0.409884
8, 0.116783, 0.964934, 1, 0.147174, 0.097992, -0.984245, -0.0694425, 0.142868, -0.987303, -53.4205, 34.8162, 479.043, 0.277786, -0.0324867, -0.0228375, 0.0955965, 0.414803
9, 0.133467, 0.966683, 1, 0.15946, 0.0954523, -0.982579, -0.0604098, 0.113646, -0.991683, -54.5361, 36.6259, 479.164, 0.279565, -0.034746, -0.0225513, 0.109001, 0.399961
10, 0.15015, 0.967017, 1, 0.15392, 0.0872299, -0.984225, -0.0893997, 0.101788, -0.990781, -55.7678, 38.0873, 479.798, 0.277001, -0.0338593, -0.0248859, 0.0890314, 0.387113
11, 0.166833, 0.966303, 1, 0.131074, 0.0793505, -0.988192, -0.0789585, 0.09698, -0.992149, -56.3453, 38.6271, 480.001, 0.276472, -0.0302613, -0.0265242, 0.0785477, 0.380339
