frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.984986, 1, 0.0654502, 0.420185, -0.905075, -0.194438, 0.416743, -0.887986, 30.6634, -33.6869, 378.443, -0.155635, 0.281653, 0.0688398, -0.4363, 0.338412
2, 0.0166833, 0.98385, 1, 0.0604945, 0.431262, -0.900196, -0.192787, 0.441286, -0.876413, 31.1131, -34.198, 381.539, -0.155617, 0.276183, 0.0804232, -0.439468, 0.359254
3, 0.0333667, 0.983197, 1, 0.0553055, 0.439851, -0.896366, -0.200118, 0.453033, -0.868742, 30.6901, -34.7904, 382.464, -0.159041, 0.270694, 0.0864796, -0.44345, 0.367857
4, 0.05005, 0.982683, 1, 0.0631012, 0.433871, -0.898762, -0.201957, 0.456046, -0.866738, 30.5343, -35.5722, 383.049, -0.156771, 0.265654, 0.0868272, -0.43474, 0.367523
5, 0.0667333, 0.98346, 1, 0.0569527, 0.43543, -0.898419, -0.206802, 0.440117, -0.873802, 31.1237, -36.0396, 383.601, -0.161623, 0.267022, 0.0887774, -0.441517, 0.354205
6, 0.0834167, 0.983905, 1, 0.0564711, 0.432972, -0.899637, -0.209686, 0.452595, -0.866712, 32.4507, -36.4034, 385.417, -0.160484, 0.264673, 0.091569, -0.44322, 0.360837
7, 0.1001, 0.982573, 1, 0.042362, 0.419672, -0.906687, -0.220307, 0.458982, -0.860697, 32.8685, -36.5443, 387.09, -0.164386, 0.261035, 0.0959396, -0.45443, 0.353161
8, 0.116783, 0.983647, 1, 0.0470445, 0.414342, -0.908904, -0.223965, 0.447583, -0.865742, 32.4578, -37.3922, 390.261, -0.162815, 0.259704, 0.10094, -0.453979, 0.343606
9, 0.133467, 0.986664, 1, 0.0708072, 0.398868, -0.914271, -0.254833, 0.396481, -0.881965, 32.0219, -39.8038, 398.442, -0.153884, 0.255173, 0.10348, -0.45105, 0.31253
10, 0.15015, 0.986779, 1, 0.0810322, 0.363989, -0.927872, -0.245844, 0.433735, -0.866854, 31.0603, -41.7414, 400.517, -0.154593, 0.24609, 0.106069, -0.431615, 0.312014
11, 0.166833, 0.987042, 1, 0.090465, 0.412658, -0.906383, -0.253914, 0.443183, -0.859719, 30.5659, -42.8788, 400.209, -0.152947, 0.245763, 0.109319, -0.435504, 0.349326
12, 0.183517, 0.986633, 1, 0.0835623, 0.404474, -0.910724, -0.25273, 0.444577, -0.859348, 30.376, -42.598, 400.93, -0.145043, 0.241639, 0.111611, -0.434828, 0.35199
13, 0.2002, 0.98674, 1, 0.0785279, 0.400362, -0.912986, -0.266361, 0.430666, -0.86231, 29.7271, -41.6967, 400.604, -0.137935, 0.235898, 0.115934, -0.437785, 0.347934
14, 0.216883, 0.985674, 1, 0.0746331, 0.384378, -0.920154, -0.264866, 0.441906, -0.857068, 28.664, -41.0735, 401.841, -0.127466, 0.235645, 0.117573, -0.439678, 0.354994
15, 0.233567, 0.985329, 1, 0.0795535, 0.387069, -0.918612, -0.26223, 0.441421, -0.858128, 27.2697, -41.3777, 402.116, -0.131391, 0.237346, 0.120542, -0.438581, 0.3522
16, 0.25025, 0.985334, 1, 0.0744393, 0.36084, -0.929652, -0.267444, 0.433357, -0.860625, 25.5555, -41.5965, 402.356, -0.128365, 0.237064, 0.118458, -0.440381, 0.335285
