frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.914491, 1, 0.325625, 0.308366, -0.8938, -0.0354669, 0.408148, -0.912227, -27.3884, -36.7927, 432.135, -0.0968894, -0.230945, -0.222357, 0.521487, 0.294268
2, 0.0166833, 0.938784, 1, 0.330181, 0.321183, -0.887594, -0.0280184, 0.419957, -0.907111, -25.5585, -38.6303, 437.09, -0.07675, -0.251436, -0.25417, 0.559712, 0.322774
3, 0.0333667, 0.944208, 1, 0.325252, 0.313563, -0.892126, -0.0411994, 0.418451, -0.907305, -24.8983, -40.1329, 445.793, -0.0683119, -0.242762, -0.276934, 0.543306, 0.316487
4, 0.05005, 0.945448, 1, 0.331708, 0.294937, -0.896093, -0.0319346, 0.414083, -0.909679, -24.0335, -41.762, 450.946, -0.0542339, -0.225412, -0.29714, 0.530303, 0.306302
5, 0.0667333, 0.946123, 1, 0.322956, 0.297197, -0.89854, -0.0333599, 0.407068, -0.912789, -22.5468, -42.7282, 451.118, -0.0496335, -0.2066, -0.309148, 0.502836, 0.303347
6, 0.0834167, 0.949636, 1, 0.329877, 0.286655, -0.89945, -0.0249502, 0.41044, -0.911546, -20.8607, -42.97, 447.753, -0.0538109, -0.193336, -0.317521, 0.494827, 0.291723
7, 0.1001, 0.95269, 1, 0.311854, 0.286292, -0.905971, -0.0369121, 0.411092, -0.910846, -19.6336, -43.2896, 448.468, -0.0436379, -0.183585, -0.318607, 0.467204, 0.303452
8, 0.116783, 0.951782, 1, 0.314224, 0.284993, -0.905562, -0.0241697, 0.411247, -0.911204, -18.7589, -43.0299, 445.116, -0.0550173, -0.188779, -0.321466, 0.480424, 0.289429
9, 0.133467, 0.953087, 1, 0.321105, 0.28014, -0.904662, -0.0274446, 0.412397, -0.910591, -18.6496, -42.5002, 442.437, -0.062026, -0.182277, -0.324988, 0.47549, 0.278976
10, 0.15015, 0.954237, 1, 0.311576, 0.282303, -0.907317, -0.0286908, 0.421214, -0.906507, -18.6758, -42.1563, 441.304, -0.0650331, -0.174121, -0.328547, 0.463133, 0.282056
11, 0.166833, 0.956803, 1, 0.325671, 0.278628, -0.903496, -0.0199615, 0.4091, -0.912271, -18.6878, -42.1612, 440.905, -0.0732413, -0.169075, -0.330148, 0.465563, 0.26166
12, 0.183517, 0.959316, 1, 0.317339, 0.281605, -0.905536, -0.013585, 0.404967, -0.91423, -18.5337, -42.0179, 438.872, -0.0781718, -0.168505, -0.335091, 0.464491, 0.25496
13, 0.2002, 0.95881, 1, 0.328876, 0.276053, -0.903125, -0.0203562, 0.406235, -0.913542, -18.6661, -42.1808, 440.733, -0.0730545, -0.167169, -0.335761, 0.464603, 0.256909
14, 0.216883, 0.959206, 1, 0.331499, 0.274253, -0.902714, -0.0201715, 0.406271, -0.91353, -18.728, -42.1869, 440.878, -0.0734378, -0.166079, -0.335552, 0.464479, 0.255664
15, 0.233567, 0.958513, 1, 0.334566, 0.272373, -0.902152, -0.0210751, 0.403439, -0.914764, -18.7157, -42.1268, 440.919, -0.0744977, -0.165456, -0.337474, 0.464004, 0.251394
16, 0.25025, 0.960605, 1, 0.318902, 0.268382, -0.908995, -0.00557167, 0.402151, -0.915556, -18.7562, -42.1019, 440.703, -0.0786171, -0.165925, -0.335749, 0.462529, 0.243837
17, 0.266933, 0.960456, 1, 0.313092, 0.265321, -0.911909, -0.00704666, 0.395471, -0.918451, -18.6353, -42.0921, 440.531, -0.0786178, -0.164768, -0.337357, 0.455619, 0.237999
18, 0.283617, 0.960981, 1, 0.28641, 0.264568, -0.920855, -0.00443332, 0.402924, -0.915223, -18.3672, -42.0557, 440.632, -0.079496, -0.170843, -0.337957, 0.451677, 0.242658
19, 0.3003, 0.959099, 1, 0.296594, 0.265208, -0.917441, 0.00222957, 0.400561, -0.916268, -18.342, -42.215, 440.59, -0.0809767, -0.175218, -0.337512, 0.465373, 0.239114
20, 0.316983, 0.963721, 1, 0.292573, 0.265172, -0.918741, 0.000282174, 0.402286, -0.915514, -18.2632, -42.2936, 440.432, -0.0791656, -0.178682, -0.337371, 0.467023, 0.242502
21, 0.333667, 0.96472, 1, 0.290686, 0.269272, -0.918147, -0.0111949, 0.406272, -0.913684, -17.9624, -42.5499, 440.131, -0.0756723, -0.18135, -0.341136, 0.46567, 0.251094
22, 0.35035, 0.963991, 1, 0.291596, 0.265427, -0.918978, -0.0103681, 0.404783, -0.914354, -17.8532, -42.3392, 438.889, -0.0856083, -0.173251, -0.344175, 0.456798, 0.237452
23, 0.367033, 0.963376, 1, 0.291882, 0.270105, -0.917523, -0.0102363, 0.404076, -0.914668, -17.8507, -42.3119, 439.059, -0.0874621, -0.173029, -0.344531, 0.45769, 0.237886
24, 0.383717, 0.962042, 1, 0.287064, 0.271716, -0.918567, -0.000105699, 0.400801, -0.916165, -17.8522, -42.2991, 439.397, -0.0923826, -0.175094, -0.344799, 0.46235, 0.230994
25, 0.4004, 0.966233, 1, 0.266237, 0.258198, -0.928683, -0.00657128, 0.389796, -0.920878, -17.9496, -42.2479, 438.49, -0.094747, -0.172815, -0.346498, 0.440583, 0.21715
