frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.487912, 1, 0.411811, -0.108787, -0.904753, 0.175516, 0.159366, -0.971492, -111.44, 29.0282, 365.613, -0.122367, -0.127644, -0.0840356, 0.483218, -0.0987617
2, 0.0166833, 0.959629, 1, 0.442021, 0.105241, -0.89081, 0.233757, 0.248911, -0.939894, -102.68, 29.5642, 364.876, -0.222951, -0.418731, -0.347829, 0.894471, -0.185931
3, 0.0333667, 0.955633, 1, 0.50824, 0.131029, -0.851189, 0.206737, 0.242085, -0.947974, -102.469, 29.6266, 365.566, -0.226931, -0.420458, -0.39152, 0.920784, -0.220034
4, 0.05005, 0.959379, 1, 0.512069, 0.122613, -0.850148, 0.204273, 0.235533, -0.950156, -103.358, 29.9199, 369.039, -0.23055, -0.409696, -0.409054, 0.908601, -0.250149
5, 0.0667333, 0.961778, 1, 0.522635, 0.110522, -0.845363, 0.205624, 0.2332, -0.95044, -104.142, 30.2159, 371.523, -0.240286, -0.402592, -0.419674, 0.908087, -0.285138
6, 0.0834167, 0.964263, 1, 0.522888, 0.114102, -0.84473, 0.21621, 0.228808, -0.949158, -104.647, 30.7223, 372.856, -0.252672, -0.397329, -0.433404, 0.911295, -0.31471
7, 0.1001, 0.962637, 1, 0.522797, 0.118155, -0.844229, 0.240004, 0.225912, -0.944119, -104.764, 31.028, 370.796, -0.264516, -0.391304, -0.44741, 0.921324, -0.345746
8, 0.116783, 0.9622, 1, 0.516408, 0.117289, -0.848272, 0.241483, 0.220507, -0.94502, -104.53, 30.9381, 365.833, -0.270993, -0.392297, -0.45827, 0.920991, -0.361852
9, 0.133467, 0.957516, 1, 0.533326, 0.119006, -0.837497, 0.262796, 0.208929, -0.941959, -104.424, 30.9082, 363.034, -0.269681, -0.390186, -0.466342, 0.939974, -0.389163
10, 0.15015, 0.958812, 1, 0.552307, 0.10552, -0.826936, 0.262614, 0.20776, -0.942268, -103.903, 31.2426, 361.975, -0.269954, -0.387619, -0.475704, 0.949591, -0.417678
11, 0.166833, 0.957667, 1, 0.544089, 0.103725, -0.832592, 0.263686, 0.207716, -0.941978, -103.629, 31.5264, 362.728, -0.270189, -0.386588, -0.477343, 0.943741, -0.416896
12, 0.183517, 0.956617, 1, 0.552385, 0.100905, -0.82746, 0.266105, 0.208371, -0.941153, -103.777, 31.7391, 362.385, -0.26927, -0.385771, -0.475742, 0.948904, -0.421
13, 0.2002, 0.95734, 1, 0.547204, 0.101897, -0.830774, 0.278113, 0.20873, -0.937595, -104.203, 31.9132, 362.811, -0.270452, -0.390282, -0.476573, 0.957425, -0.427187
14, 0.216883, 0.956597, 1, 0.547045, 0.0968499, -0.831482, 0.280351, 0.209454, -0.936767, -104.341, 32.0622, 362.707, -0.270494, -0.388309, -0.477477, 0.955238, -0.430927
15, 0.233567, 0.956449, 1, 0.548208, 0.0986769, -0.8305, 0.277663, 0.211392, -0.937132, -104.299, 32.0745, 362.902, -0.269842, -0.389809, -0.4776, 0.956635, -0.427644
16, 0.25025, 0.956112, 1, 0.543402, 0.101181, -0.833353, 0.275617, 0.207094, -0.938695, -104.297, 32.1047, 362.841, -0.270584, -0.389952, -0.478096, 0.952719, -0.426892
17, 0.266933, 0.957769, 1, 0.551306, 0.0911797, -0.829306, 0.273538, 0.210868, -0.938463, -104.238, 32.0884, 362.447, -0.270601, -0.389156, -0.478151, 0.954872, -0.433868
18, 0.283617, 0.956184, 1, 0.54581, 0.0978291, -0.832178, 0.277379, 0.20928, -0.93769, -104.182, 32.1066, 362.372, -0.271815, -0.389254, -0.47921, 0.954719, -0.431657
19, 0.3003, 0.956473, 1, 0.545749, 0.094659, -0.832585, 0.281569, 0.206541, -0.937048, -104.376, 32.1293, 362.624, -0.271269, -0.388361, -0.478634, 0.955173, -0.43661
20, 0.316983, 0.956011, 1, 0.539265, 0.0983865, -0.836369, 0.276789, 0.20675, -0.938425, -104.49, 32.1629, 362.973, -0.270939, -0.388336, -0.479366, 0.948787, -0.428674
21, 0.333667, 0.955855, 1, 0.540451, 0.0925978, -0.836265, 0.277276, 0.206129, -0.938419, -104.414, 32.1768, 362.803, -0.270071, -0.388203, -0.478924, 0.948676, -0.4326
22, 0.35035, 0.957632, 1, 0.545729, 0.0908648, -0.833021, 0.276879, 0.207164, -0.938308, -104.504, 32.1854, 362.896, -0.269329, -0.387919, -0.478485, 0.951166, -0.43423
23, 0.367033, 0.956536, 1, 0.545801, 0.0944096, -0.832579, 0.270451, 0.208953, -0.939785, -104.451, 32.1859, 362.711, -0.27123, -0.388805, -0.479285, 0.950181, -0.430678
24, 0.383717, 0.957567, 1, 0.541866, 0.0955721, -0.835013, 0.274225, 0.204845, -0.939595, -104.379, 32.2397, 362.742, -0.270313, -0.388453, -0.479548, 0.948146, -0.431495
25, 0.4004, 0.957447, 1, 0.549448, 0.0919368, -0.830454, 0.28076, 0.203659, -0.937921, -104.418, 32.2573, 362.697, -0.269825, -0.385655, -0.479211, 0.952511, -0.439866
26, 0.417083, 0.957587, 1, 0.546075, 0.0876704, -0.833136, 0.27855, 0.203148, -0.938691, -104.198, 32.2745, 362.08, -0.269568, -0.386941, -0.479876, 0.949709, -0.440806
27, 0.433767, 0.957815, 1, 0.552178, 0.0896184, -0.828896, 0.290715, 0.203827, -0.934847, -104.307, 32.3239, 362.525, -0.268186, -0.386544, -0.478924, 0.95946, -0.44523
28, 0.45045, 0.959575, 1, 0.574418, 0.0884577, -0.813769, 0.30048, 0.209019, -0.930603, -104.306, 32.2678, 362.718, -0.269638, -0.389366, -0.477869, 0.982823, -0.461685
29, 0.467133, 0.961848, 1, 0.595987, 0.0867887, -0.79829, 0.28948, 0.210774, -0.933689, -104.211, 32.2221, 362.96, -0.27017, -0.391481, -0.476342, 0.993807, -0.468612
30, 0.483817, 0.964263, 1, 0.596632, 0.0852805, -0.797971, 0.287287, 0.217608, -0.932798, -104.386, 32.2828, 364.318, -0.274972, -0.402409, -0.47746, 1.00724, -0.476433
31, 0.5005, 0.965514, 1, 0.604677, 0.0880422, -0.79159, 0.285366, 0.225523, -0.931507, -104.343, 32.2682, 364.4, -0.273209, -0.402386, -0.476541, 1.01224, -0.469147
32, 0.517183, 0.966214, 1, 0.611012, 0.0880462, -0.786709, 0.295283, 0.227628, -0.927897, -104.295, 32.2534, 364.285, -0.273427, -0.401645, -0.476448, 1.02135, -0.476878
33, 0.533867, 0.965641, 1, 0.60803, 0.0906048, -0.788727, 0.280961, 0.226524, -0.932603, -104.374, 32.2094, 364.738, -0.270858, -0.399442, -0.478002, 1.00823, -0.463978
34, 0.55055, 0.965849, 1, 0.604842, 0.0937373, -0.790809, 0.280118, 0.227076, -0.932722, -104.356, 32.1504, 364.488, -0.269033, -0.39922, -0.475935, 1.00572, -0.454941
35, 0.567233, 0.965539, 1, 0.60675, 0.0945126, -0.789254, 0.27949, 0.227603, -0.932782, -104.273, 32.1259, 364.143, -0.269142, -0.398049, -0.475865, 1.0056, -0.454398
36, 0.583917, 0.965715, 1, 0.604702, 0.0942082, -0.790861, 0.284329, 0.227877, -0.931251, -104.447, 32.1249, 364.769, -0.269839, -0.39877, -0.476168, 1.00753, -0.457146
37, 0.6006, 0.965898, 1, 0.607764, 0.0931562, -0.788635, 0.280842, 0.227939, -0.932294, -104.631, 32.1059, 365.359, -0.270599, -0.398286, -0.476511, 1.0073, -0.459173
38, 0.617283, 0.966005, 1, 0.607756, 0.0943256, -0.788502, 0.27961, 0.229313, -0.932327, -104.631, 32.0937, 365.39, -0.270866, -0.399951, -0.476307, 1.00893, -0.45771
39, 0.633967, 0.966686, 1, 0.606468, 0.0954204, -0.789362, 0.271943, 0.232463, -0.933814, -104.687, 32.0189, 365.397, -0.271027, -0.400448, -0.476184, 1.00533, -0.449946
40, 0.65065, 0.965871, 1, 0.605792, 0.0953284, -0.789891, 0.273025, 0.231406, -0.933761, -104.629, 31.9669, 365.033, -0.271187, -0.399039, -0.474873, 1.00404, -0.449577
41, 0.667333, 0.966065, 1, 0.605605, 0.0941418, -0.790177, 0.274197, 0.233539, -0.932885, -104.582, 31.9405, 364.941, -0.270209, -0.399352, -0.475051, 1.00469, -0.448275
42, 0.684017, 0.966087, 1, 0.604937, 0.0929673, -0.790828, 0.276833, 0.227286, -0.933651, -104.627, 31.9204, 364.884, -0.270861, -0.398036, -0.474638, 1.00313, -0.454503
43, 0.7007, 0.96592, 1, 0.600542, 0.0979421, -0.793572, 0.280947, 0.227984, -0.932251, -104.702, 31.9378, 365.27, -0.271526, -0.398801, -0.475359, 1.00427, -0.451904
44, 0.717383, 0.966186, 1, 0.604784, 0.0942782, -0.79079, 0.279853, 0.228811, -0.932377, -104.811, 31.9432, 365.709, -0.271526, -0.400777, -0.47551, 1.0082, -0.457039
45, 0.734067, 0.965643, 1, 0.608735, 0.0901285, -0.788238, 0.280644, 0.229945, -0.931861, -104.923, 31.9575, 366.054, -0.27278, -0.401534, -0.476322, 1.01195, -0.464372
46, 0.75075, 0.966017, 1, 0.609274, 0.0942885, -0.787334, 0.287306, 0.224901, -0.931061, -104.873, 31.9818, 366.059, -0.274071, -0.400773, -0.477331, 1.015, -0.47106
47, 0.767433, 0.965947, 1, 0.6127, 0.0900101, -0.785173, 0.286884, 0.225033, -0.93116, -104.723, 31.9711, 365.61, -0.273631, -0.400497, -0.475889, 1.01625, -0.473638
48, 0.784117, 0.965376, 1, 0.608376, 0.093343, -0.788141, 0.291826, 0.220456, -0.930718, -104.715, 31.9667, 365.611, -0.275939, -0.401487, -0.477612, 1.01736, -0.479394
49, 0.8008, 0.964713, 1, 0.608944, 0.0958649, -0.787399, 0.290011, 0.221491, -0.93104, -104.834, 32.0034, 366.034, -0.27546, -0.402365, -0.478181, 1.018, -0.476694
50, 0.817483, 0.964168, 1, 0.609826, 0.0958251, -0.786721, 0.28781, 0.22323, -0.931308, -104.973, 32.0226, 366.562, -0.275035, -0.401852, -0.477675, 1.01702, -0.473675
51, 0.834167, 0.96433, 1, 0.609388, 0.0982675, -0.786759, 0.28968, 0.223789, -0.930593, -104.876, 32.0488, 366.252, -0.275245, -0.400533, -0.477855, 1.01658, -0.472052
52, 0.85085, 0.96485, 1, 0.608014, 0.096913, -0.787989, 0.28821, 0.225072, -0.93074, -104.864, 32.0471, 366.339, -0.275907, -0.401028, -0.478345, 1.0156, -0.472186
53, 0.867533, 0.965005, 1, 0.606316, 0.0983539, -0.789118, 0.286569, 0.224575, -0.931367, -104.753, 32.046, 366.148, -0.276858, -0.399816, -0.479099, 1.01244, -0.470677
54, 0.884217, 0.964932, 1, 0.604804, 0.0974155, -0.790394, 0.286677, 0.224523, -0.931346, -104.903, 32.0537, 366.622, -0.27579, -0.40062, -0.47844, 1.01213, -0.469296
55, 0.9009, 0.965321, 1, 0.603357, 0.0995082, -0.791239, 0.285542, 0.223042, -0.93205, -104.884, 32.0659, 366.871, -0.276159, -0.401179, -0.479165, 1.0112, -0.468485
56, 0.917583, 0.965199, 1, 0.604184, 0.0984799, -0.790736, 0.2819, 0.22477, -0.932744, -104.895, 32.0594, 367.006, -0.277382, -0.400604, -0.479628, 1.00951, -0.468026
57, 0.934267, 0.96465, 1, 0.604558, 0.0970068, -0.790632, 0.280041, 0.222153, -0.93393, -104.598, 32.0139, 365.922, -0.274984, -0.399301, -0.477543, 1.00636, -0.464618
58, 0.95095, 0.96373, 1, 0.606984, 0.0984072, -0.788597, 0.290265, 0.222648, -0.930685, -104.661, 32.0363, 366.236, -0.274753, -0.39951, -0.477251, 1.01362, -0.469593
59, 0.967633, 0.963896, 1, 0.605834, 0.098477, -0.789473, 0.289033, 0.222858, -0.931018, -104.539, 32.0354, 365.844, -0.274722, -0.399263, -0.477051, 1.01199, -0.46766
60, 0.984317, 0.964306, 1, 0.608291, 0.0996677, -0.787432, 0.286802, 0.225849, -0.930987, -104.556, 32.0431, 366.24, -0.275018, -0.401493, -0.477391, 1.01511, -0.466401
61, 1.001, 0.965717, 1, 0.602977, 0.100792, -0.791366, 0.283527, 0.224188, -0.932391, -104.499, 32.0359, 365.985, -0.271447, -0.400732, -0.4743, 1.00832, -0.455069
62, 1.01768, 0.966506, 1, 0.59877, 0.101155, -0.794508, 0.280986, 0.222231, -0.933627, -104.308, 31.9794, 365.491, -0.26994, -0.399087, -0.472972, 1.00165, -0.448107
63, 1.03437, 0.966174, 1, 0.608406, 0.0971358, -0.787659, 0.281829, 0.220625, -0.933754, -104.315, 31.9465, 365.417, -0.269125, -0.399434, -0.471589, 1.00819, -0.456217
64, 1.05105, 0.966021, 1, 0.609438, 0.0974505, -0.786822, 0.279145, 0.219096, -0.93492, -104.258, 31.9019, 365.442, -0.271181, -0.401456, -0.473015, 1.00968, -0.460669
