frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.962843, 1, 0.12185, 0.184534, -0.975244, -0.0797736, 0.187758, -0.97897, -21.4364, -4.64886, 446.347, 0.13967, 0.0810245, -0.0221759, -0.0758207, 0.349725
2, 0.0166833, 0.961571, 1, 0.105676, 0.198719, -0.974342, -0.0551718, 0.165442, -0.984675, -22.0657, -4.15057, 449.726, 0.146634, 0.0870419, -0.0287844, -0.0778437, 0.353748
3, 0.0333667, 0.959127, 1, 0.137528, 0.189934, -0.972117, -0.0621089, 0.163798, -0.984537, -19.9227, -3.79998, 447.075, 0.150735, 0.0903189, -0.0318227, -0.0661837, 0.352873
4, 0.05005, 0.955487, 1, 0.134291, 0.188016, -0.972942, -0.0496125, 0.152078, -0.987122, -17.4768, -3.14542, 450.952, 0.153893, 0.0967652, -0.0295209, -0.071395, 0.348562
5, 0.0667333, 0.95964, 1, 0.0924042, 0.181188, -0.979098, -0.0572912, 0.160017, -0.98545, -16.2977, -2.48324, 451.461, 0.156883, 0.097557, -0.0289938, -0.0998623, 0.352872
6, 0.0834167, 0.96278, 1, 0.0978678, 0.174466, -0.979788, -0.0661218, 0.1675, -0.983652, -14.4985, -2.89755, 450.991, 0.154141, 0.0926545, -0.0286341, -0.0954231, 0.350593
7, 0.1001, 0.957961, 1, 0.100537, 0.191569, -0.976316, -0.0575601, 0.177645, -0.98241, -12.1295, -4.41307, 452.594, 0.154075, 0.0966582, -0.0251658, -0.0952065, 0.363475
8, 0.116783, 0.956835, 1, 0.144358, 0.184873, -0.972102, -0.0402819, 0.181924, -0.982487, -10.7909, -5.10371, 452.399, 0.155324, 0.0938825, -0.0212925, -0.0602818, 0.362438
9, 0.133467, 0.953322, 1, 0.146119, 0.182408, -0.972305, -0.0242963, 0.179202, -0.983512, -10.9225, -5.06974, 452.565, 0.156368, 0.0948249, -0.0219031, -0.0521573, 0.360194
10, 0.15015, 0.950253, 1, 0.156489, 0.180809, -0.970989, -0.0217954, 0.177022, -0.983966, -11.3878, -4.6725, 451.964, 0.158988, 0.0956877, -0.0215449, -0.0461007, 0.360829
11, 0.166833, 0.958401, 1, 0.173287, 0.165234, -0.970912, -0.0252018, 0.180227, -0.983302, -12.4836, -3.38325, 451.776, 0.159527, 0.0988986, -0.0228796, -0.0436422, 0.355299
12, 0.183517, 0.956415, 1, 0.167515, 0.156032, -0.973444, -0.0118051, 0.168058, -0.985706, -13.4109, -2.05753, 451.79, 0.164076, 0.0947666, -0.0231439, -0.0340985, 0.348512
13, 0.2002, 0.956218, 1, 0.169182, 0.160737, -0.972389, -0.0170313, 0.159188, -0.987101, -13.6765, -1.88785, 452.522, 0.156436, 0.0950428, -0.0225225, -0.0369055, 0.338497
14, 0.216883, 0.953651, 1, 0.168311, 0.160736, -0.97254, -0.0163601, 0.160449, -0.986908, -13.5338, -2.4342, 453.286, 0.152816, 0.0932634, -0.0231591, -0.0353203, 0.335437
15, 0.233567, 0.955606, 1, 0.166444, 0.168938, -0.971471, -0.018835, 0.152175, -0.988174, -13.2413, -3.08203, 453.519, 0.153913, 0.0945248, -0.0225603, -0.0391631, 0.336302
16, 0.25025, 0.953615, 1, 0.180289, 0.148473, -0.972343, -0.0167381, 0.156453, -0.987544, -13.0658, -3.11082, 452.667, 0.157223, 0.0937912, -0.0232696, -0.029363, 0.331196
17, 0.266933, 0.956113, 1, 0.178626, 0.155311, -0.971582, -0.0218597, 0.158686, -0.987087, -13.0397, -2.62786, 452.476, 0.160841, 0.0959701, -0.0222298, -0.0358906, 0.339298
18, 0.283617, 0.955717, 1, 0.184063, 0.161679, -0.969526, -0.0156227, 0.154909, -0.987805, -13.2206, -2.00645, 452.311, 0.160406, 0.0945278, -0.0233622, -0.0273062, 0.340175
19, 0.3003, 0.956917, 1, 0.179304, 0.163327, -0.970141, -0.0172073, 0.157245, -0.98741, -13.1323, -1.86892, 452.337, 0.159506, 0.0948686, -0.0227287, -0.0312434, 0.341336
20, 0.316983, 0.956441, 1, 0.180038, 0.158995, -0.970725, -0.0178303, 0.159245, -0.987078, -13.1004, -1.90376, 452.359, 0.159314, 0.0959351, -0.0221389, -0.0327498, 0.339824
21, 0.333667, 0.95709, 1, 0.183941, 0.157919, -0.970169, -0.0207203, 0.162406, -0.986506, -13.0652, -1.76641, 452.55, 0.159538, 0.0970046, -0.0214697, -0.0335622, 0.341161
22, 0.35035, 0.956341, 1, 0.173689, 0.164262, -0.971005, -0.0220183, 0.164389, -0.98615, -12.9075, -1.65456, 452.103, 0.160365, 0.0945946, -0.0212719, -0.0368035, 0.346259
23, 0.367033, 0.956964, 1, 0.164562, 0.166411, -0.972228, -0.0200328, 0.159813, -0.986944, -12.9249, -1.65414, 452.085, 0.158944, 0.0945696, -0.0208941, -0.0406667, 0.34367
24, 0.383717, 0.955613, 1, 0.150882, 0.17007, -0.973812, -0.0261336, 0.162373, -0.986383, -12.8624, -1.57926, 452.405, 0.162707, 0.0938874, -0.0216566, -0.0506894, 0.350576
25, 0.4004, 0.955954, 1, 0.116673, 0.178277, -0.977039, -0.0412366, 0.174463, -0.9838, -12.7897, -1.50481, 452.048, 0.163938, 0.0928926, -0.0233047, -0.0757143, 0.362992
26, 0.417083, 0.957119, 1, 0.10925, 0.18137, -0.977328, -0.0444139, 0.165422, -0.985222, -12.8343, -1.49517, 452.38, 0.163413, 0.0940135, -0.0240207, -0.0827862, 0.359631
27, 0.433767, 0.954912, 1, 0.107885, 0.176801, -0.978316, -0.0467251, 0.167599, -0.984747, -12.7468, -1.43842, 452.038, 0.165419, 0.0933438, -0.0239256, -0.0838557, 0.36036
28, 0.45045, 0.955729, 1, 0.110936, 0.174491, -0.97839, -0.0448495, 0.165712, -0.985154, -12.6374, -1.32102, 452.326, 0.165587, 0.0933346, -0.0247401, -0.0812569, 0.358315
29, 0.467133, 0.958202, 1, 0.10791, 0.175891, -0.978477, -0.0442091, 0.165045, -0.985295, -12.6236, -1.30078, 452.381, 0.163921, 0.0928659, -0.0248613, -0.0820845, 0.357258
30, 0.483817, 0.958091, 1, 0.109041, 0.182331, -0.977172, -0.0395435, 0.165771, -0.985371, -12.5175, -1.21744, 452.409, 0.16443, 0.0941287, -0.0264309, -0.0801697, 0.361211
31, 0.5005, 0.955694, 1, 0.102754, 0.181583, -0.977992, -0.0460427, 0.16699, -0.984883, -12.4536, -1.10162, 452.396, 0.165162, 0.0930341, -0.0250055, -0.0861346, 0.362444
32, 0.517183, 0.956781, 1, 0.101569, 0.182837, -0.977883, -0.0492815, 0.166199, -0.98486, -12.4434, -1.16828, 452.221, 0.163795, 0.0922614, -0.0243639, -0.087492, 0.361528
33, 0.533867, 0.956309, 1, 0.0964545, 0.181304, -0.978685, -0.0527745, 0.164327, -0.984993, -12.3443, -1.13994, 452.058, 0.16378, 0.0914548, -0.0239921, -0.0916423, 0.359921
34, 0.55055, 0.954914, 1, 0.0934095, 0.182342, -0.978788, -0.0531248, 0.161777, -0.985396, -12.3137, -1.126, 452.023, 0.165337, 0.0908995, -0.0239457, -0.09279, 0.360818
35, 0.567233, 0.955231, 1, 0.0942821, 0.182253, -0.978721, -0.0554795, 0.161084, -0.98538, -12.3167, -1.13234, 452.085, 0.166086, 0.090825, -0.0238718, -0.0933533, 0.361117
36, 0.583917, 0.952414, 1, 0.0892586, 0.186394, -0.978412, -0.0515022, 0.162443, -0.985373, -12.3062, -1.11171, 452.229, 0.166177, 0.0912015, -0.0242661, -0.0941978, 0.364063
37, 0.6006, 0.953918, 1, 0.0929701, 0.185318, -0.978271, -0.0530459, 0.160508, -0.985608, -12.3636, -1.09355, 452.252, 0.164858, 0.0923658, -0.0249633, -0.094443, 0.361135
38, 0.617283, 0.953407, 1, 0.0970336, 0.184225, -0.978083, -0.0538578, 0.160582, -0.985552, -12.3576, -1.08898, 452.272, 0.16593, 0.0925809, -0.0255838, -0.0929324, 0.361672
39, 0.633967, 0.957655, 1, 0.0958144, 0.18225, -0.978573, -0.0575817, 0.160505, -0.985354, -12.4159, -1.07736, 452.233, 0.163978, 0.0930937, -0.0256622, -0.0961351, 0.358723
40, 0.65065, 0.957488, 1, 0.10147, 0.182833, -0.977894, -0.0552954, 0.156091, -0.986194, -12.574, -1.06356, 452.213, 0.163553, 0.0940232, -0.0256978, -0.0929516, 0.356515
41, 0.667333, 0.957105, 1, 0.0979239, 0.18133, -0.978535, -0.0554063, 0.158887, -0.985741, -12.5888, -1.07521, 452.429, 0.162342, 0.0928804, -0.0256926, -0.0933685, 0.35613
42, 0.684017, 0.957899, 1, 0.106516, 0.183019, -0.977322, -0.0502868, 0.15665, -0.986373, -12.7275, -1.10497, 452.146, 0.162946, 0.0926713, -0.0257935, -0.0854291, 0.356474
43, 0.7007, 0.956931, 1, 0.107704, 0.184756, -0.976865, -0.055779, 0.162044, -0.985206, -12.8788, -1.19434, 451.733, 0.161888, 0.0933088, -0.0252634, -0.0883232, 0.359229
44, 0.717383, 0.958254, 1, 0.101965, 0.186434, -0.977162, -0.0532954, 0.157544, -0.986073, -12.96, -1.24009, 451.832, 0.16235, 0.0921983, -0.025166, -0.0886448, 0.358507
45, 0.734067, 0.958908, 1, 0.0985927, 0.184518, -0.977872, -0.0534073, 0.163786, -0.985049, -13.1525, -1.37496, 451.574, 0.162747, 0.0934255, -0.0248166, -0.0921855, 0.36087
46, 0.75075, 0.9564, 1, 0.0938102, 0.183617, -0.978511, -0.0609447, 0.152211, -0.986467, -13.2908, -1.52219, 451.558, 0.16175, 0.0939686, -0.0245506, -0.0995148, 0.353985
47, 0.767433, 0.95468, 1, 0.0930209, 0.183335, -0.97864, -0.0607659, 0.151004, -0.986664, -13.34, -1.5327, 451.686, 0.160345, 0.0939422, -0.0248487, -0.0997919, 0.352
48, 0.784117, 0.95209, 1, 0.0734333, 0.191786, -0.978686, -0.0725205, 0.156596, -0.984997, -13.5396, -1.70163, 452.165, 0.160136, 0.0958804, -0.0258922, -0.119046, 0.359233
49, 0.8008, 0.955608, 1, 0.039153, 0.174458, -0.983886, -0.121723, 0.156488, -0.980151, -13.7931, -1.85196, 452.302, 0.159487, 0.0987389, -0.0284063, -0.166997, 0.352378
