frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.967533, 1, 0.0379176, 0.410908, -0.910888, -0.146607, 0.332364, -0.931687, 44.5261, -70.5453, 460.177, -0.0294038, 0.152627, 0.223718, -0.351624, 0.372345
2, 0.0166833, 0.976786, 1, 0.0331651, 0.397015, -0.917213, -0.142654, 0.357701, -0.922876, 46.3585, -72.2739, 463.07, -0.0298596, 0.1188, 0.231435, -0.314635, 0.376379
3, 0.0333667, 0.977433, 1, 0.0156399, 0.387374, -0.92179, -0.138506, 0.346785, -0.927662, 48.0592, -73.0352, 464.193, -0.0288398, 0.0980499, 0.222774, -0.290738, 0.365095
4, 0.05005, 0.978331, 1, -0.000588402, 0.387813, -0.921738, -0.137705, 0.348608, -0.927097, 50.49, -74.0062, 464.528, -0.0430932, 0.0839953, 0.212934, -0.278897, 0.35191
5, 0.0667333, 0.979052, 1, 0.00303276, 0.391973, -0.919972, -0.156881, 0.362111, -0.918838, 53.5378, -74.8457, 463.95, -0.0585539, 0.0630312, 0.201555, -0.259964, 0.346869
6, 0.0834167, 0.973474, 1, 0.0224067, 0.37793, -0.925563, -0.140014, 0.347557, -0.927146, 56.0003, -75.7577, 464.185, -0.069662, 0.0508058, 0.192205, -0.220822, 0.323813
7, 0.1001, 0.97342, 1, 0.0119285, 0.400638, -0.916159, -0.14456, 0.344424, -0.927618, 57.8164, -76.2448, 463.341, -0.0818706, 0.0409356, 0.184534, -0.217556, 0.322582
8, 0.116783, 0.969661, 1, -0.00369123, 0.383301, -0.923616, -0.155395, 0.355268, -0.921758, 58.6465, -76.5448, 463.091, -0.079871, 0.0336198, 0.178104, -0.21903, 0.319623
9, 0.133467, 0.970173, 1, -0.00262586, 0.369698, -0.929148, -0.138434, 0.341712, -0.929553, 58.8035, -76.7185, 463.586, -0.0862034, 0.0262238, 0.174592, -0.198551, 0.299708
10, 0.15015, 0.968234, 1, 0.0264552, 0.376526, -0.926028, -0.150629, 0.336292, -0.929634, 58.6873, -76.8237, 463.738, -0.096804, 0.0171106, 0.173366, -0.178831, 0.291927
11, 0.166833, 0.967132, 1, 0.0207499, 0.371887, -0.928046, -0.147207, 0.357044, -0.922415, 58.2572, -76.5786, 463.387, -0.0990766, 0.0131826, 0.173084, -0.177573, 0.297894
12, 0.183517, 0.96453, 1, 0.0245116, 0.366166, -0.930227, -0.140074, 0.332315, -0.932709, 57.5602, -76.4595, 463.881, -0.0991613, 0.00578222, 0.169938, -0.158481, 0.282584
13, 0.2002, 0.966588, 1, 0.0196159, 0.365898, -0.930448, -0.140923, 0.333786, -0.932055, 57.0633, -75.9043, 463.647, -0.0952834, 0.0016846, 0.164742, -0.15475, 0.28727
14, 0.216883, 0.96363, 1, 0.0423256, 0.374922, -0.92609, -0.155904, 0.375425, -0.913646, 56.0981, -75.2935, 464.027, -0.0930786, 0.000198776, 0.159574, -0.151715, 0.318639
15, 0.233567, 0.972143, 1, 0.0538498, 0.364442, -0.929668, -0.125026, 0.368997, -0.920983, 53.0003, -74.5661, 463.726, -0.0850317, -0.00528334, 0.152177, -0.118472, 0.320561
16, 0.25025, 0.968607, 1, 0.0840767, 0.374762, -0.923301, -0.126115, 0.365071, -0.922398, 48.4097, -73.9513, 463.047, -0.0852618, -0.0100942, 0.139858, -0.092385, 0.327009
17, 0.266933, 0.957936, 1, 0.0544461, 0.385228, -0.921214, -0.124458, 0.370272, -0.920548, 47.7002, -73.6404, 463.87, -0.0835014, -0.00716409, 0.132646, -0.107929, 0.335476
18, 0.283617, 0.957125, 1, 0.0494348, 0.385905, -0.921213, -0.124216, 0.365615, -0.92244, 47.6174, -72.8281, 464.112, -0.0763928, -0.0118229, 0.126588, -0.101188, 0.34055
19, 0.3003, 0.959384, 1, 0.0762723, 0.375161, -0.923816, -0.118956, 0.364175, -0.923702, 47.8271, -71.6858, 464.397, -0.0738197, -0.0157715, 0.11886, -0.0747154, 0.339349
20, 0.316983, 0.956019, 1, 0.0902738, 0.35698, -0.92974, -0.162151, 0.354533, -0.920876, 47.7802, -69.4184, 461.656, -0.078136, -0.0278844, 0.109248, -0.0704446, 0.32097
21, 0.333667, 0.950285, 1, 0.111298, 0.356972, -0.927461, -0.182845, 0.33801, -0.92321, 47.3456, -66.2671, 460.288, -0.0720275, -0.0374126, 0.101034, -0.0541134, 0.320345
22, 0.35035, 0.949781, 1, 0.072817, 0.337978, -0.938333, -0.17762, 0.333479, -0.925874, 47.4077, -62.1494, 460.328, -0.0689873, -0.0501769, 0.0931794, -0.0524366, 0.309115
23, 0.367033, 0.949673, 1, 0.0717708, 0.330834, -0.940956, -0.187614, 0.315694, -0.930128, 47.9707, -56.8105, 460.093, -0.0574106, -0.0567577, 0.0875902, -0.0467927, 0.3067
24, 0.383717, 0.956145, 1, 0.0723825, 0.339062, -0.937975, -0.202086, 0.323276, -0.924475, 50.7066, -53.063, 461.086, -0.0530601, -0.0438871, 0.0867911, -0.0693937, 0.318332
25, 0.4004, 0.957262, 1, 0.0694828, 0.341772, -0.937211, -0.218498, 0.326529, -0.919585, 51.0606, -52.5238, 462.047, -0.0611427, -0.041221, 0.0922534, -0.085813, 0.311838
26, 0.417083, 0.952404, 1, 0.0469283, 0.351153, -0.935141, -0.196523, 0.344652, -0.917929, 48.9424, -52.8834, 461.691, -0.0623624, -0.0448058, 0.0847748, -0.0802928, 0.32496
27, 0.433767, 0.948652, 1, 0.0809582, 0.357768, -0.930294, -0.188359, 0.34956, -0.917785, 47.5102, -53.1911, 461.911, -0.0643712, -0.044214, 0.0819182, -0.0586533, 0.331436
28, 0.45045, 0.94898, 1, 0.0675172, 0.353045, -0.933167, -0.213403, 0.35174, -0.911448, 47.6193, -52.8319, 460.365, -0.0615477, -0.0469527, 0.0797136, -0.0749533, 0.331846
29, 0.467133, 0.952167, 1, 0.0712994, 0.346508, -0.935333, -0.188048, 0.349148, -0.918005, 48.4058, -52.3792, 461.476, -0.0592758, -0.0443079, 0.0738744, -0.0609044, 0.330229
30, 0.483817, 0.951599, 1, 0.083471, 0.347139, -0.934092, -0.202444, 0.355521, -0.912481, 49.3495, -51.5705, 461.335, -0.0552328, -0.0462634, 0.0663797, -0.0572108, 0.339028
31, 0.5005, 0.953274, 1, 0.0674786, 0.346951, -0.935452, -0.196899, 0.35405, -0.914264, 50.843, -51.7535, 461.434, -0.0615257, -0.0471827, 0.0619258, -0.0597432, 0.331152
32, 0.517183, 0.948909, 1, 0.0588803, 0.353566, -0.933555, -0.206473, 0.34133, -0.916986, 51.5495, -52.5886, 461.552, -0.0649255, -0.0569875, 0.0558697, -0.0550225, 0.325455
33, 0.533867, 0.948598, 1, 0.0724815, 0.348968, -0.934327, -0.186473, 0.35584, -0.915754, 51.2063, -52.5968, 461.532, -0.0587893, -0.0547648, 0.0514967, -0.0393072, 0.337446
34, 0.55055, 0.949698, 1, 0.0536539, 0.340415, -0.938743, -0.185805, 0.342258, -0.921052, 50.5237, -51.5675, 461.781, -0.0494485, -0.0536597, 0.0460977, -0.0471048, 0.334633
35, 0.567233, 0.951846, 1, 0.0704975, 0.348182, -0.934773, -0.186649, 0.347781, -0.918809, 50.4892, -50.6317, 461.956, -0.0436964, -0.0596748, 0.0446151, -0.0319414, 0.348076
36, 0.583917, 0.955568, 1, 0.0841452, 0.343535, -0.935363, -0.160445, 0.346439, -0.92425, 49.1355, -49.3465, 460.976, -0.0400639, -0.0663096, 0.0445675, -0.000981619, 0.349519
37, 0.6006, 0.956785, 1, 0.0913096, 0.331879, -0.938893, -0.126866, 0.353278, -0.926876, 48.3002, -48.7633, 461.08, -0.0387467, -0.0688652, 0.0440048, 0.0246089, 0.348635
38, 0.617283, 0.954669, 1, 0.0853478, 0.341629, -0.935952, -0.131765, 0.340937, -0.930806, 47.8948, -48.4339, 461.549, -0.0395628, -0.0733731, 0.0455902, 0.0239147, 0.346305
39, 0.633967, 0.953989, 1, 0.0685575, 0.342396, -0.937051, -0.1153, 0.341197, -0.932894, 48.0692, -48.2159, 461.091, -0.0454529, -0.0757603, 0.0416861, 0.0267634, 0.340444
40, 0.65065, 0.953642, 1, 0.0572419, 0.34177, -0.938039, -0.140172, 0.341209, -0.929477, 48.7874, -47.845, 459.722, -0.0452476, -0.0797179, 0.039105, 0.0132542, 0.340141
41, 0.667333, 0.955851, 1, 0.0695923, 0.328771, -0.941842, -0.131295, 0.340364, -0.931082, 49.5245, -48.0889, 460.024, -0.0475095, -0.0843758, 0.0330043, 0.0322604, 0.331681
42, 0.684017, 0.956463, 1, 0.0637342, 0.338279, -0.938885, -0.116861, 0.345107, -0.93126, 50.906, -48.3373, 460.165, -0.0412243, -0.0958692, 0.0294859, 0.0515847, 0.345402
43, 0.7007, 0.954125, 1, 0.0781859, 0.339976, -0.937178, -0.147151, 0.35452, -0.923397, 51.3361, -48.2438, 460.531, -0.0288097, -0.0938738, 0.0282807, 0.0403757, 0.36465
44, 0.717383, 0.95532, 1, 0.0722604, 0.342999, -0.936552, -0.123194, 0.354681, -0.926836, 50.8185, -47.9819, 460.083, -0.0226191, -0.0993973, 0.0251725, 0.0583788, 0.372242
45, 0.734067, 0.952486, 1, 0.0536209, 0.346367, -0.936565, -0.133445, 0.346387, -0.928552, 50.4089, -47.7078, 459.633, -0.0175288, -0.101685, 0.024055, 0.0455246, 0.374324
46, 0.75075, 0.951381, 1, 0.0646824, 0.330413, -0.941617, -0.107083, 0.333692, -0.93658, 50.5467, -47.5728, 461.463, -0.0073679, -0.106632, 0.0240166, 0.070919, 0.36997
47, 0.767433, 0.952741, 1, 0.0659709, 0.328588, -0.942166, -0.105773, 0.329995, -0.938038, 50.6862, -47.583, 461.736, -0.000171742, -0.108226, 0.0247443, 0.0746364, 0.37396
48, 0.784117, 0.949138, 1, 0.0530176, 0.32449, -0.944402, -0.0922077, 0.332461, -0.938599, 51.1346, -47.7252, 463.652, 0.00277869, -0.10933, 0.0251181, 0.0747697, 0.375726
49, 0.8008, 0.953457, 1, 0.0666348, 0.321225, -0.944656, -0.0971346, 0.31858, -0.942906, 51.4288, -47.4664, 463.461, 0.0103171, -0.109599, 0.0250278, 0.0797907, 0.37411
50, 0.817483, 0.952667, 1, 0.0783917, 0.317929, -0.944868, -0.0970739, 0.320912, -0.942121, 51.5784, -47.4422, 463.185, 0.0151816, -0.114008, 0.026253, 0.0910761, 0.379269
51, 0.834167, 0.954036, 1, 0.0672616, 0.327498, -0.942455, -0.0981068, 0.331111, -0.938478, 51.4095, -47.4761, 464.068, 0.0226089, -0.113982, 0.0311338, 0.082659, 0.396552
52, 0.85085, 0.954047, 1, 0.0906904, 0.313898, -0.945116, -0.108149, 0.347364, -0.931473, 51.0656, -47.2975, 463.16, 0.0210977, -0.120449, 0.0325945, 0.0978569, 0.397457
53, 0.867533, 0.951073, 1, 0.0819283, 0.314259, -0.945795, -0.128642, 0.356644, -0.925341, 50.5133, -47.5546, 463.102, 0.0189862, -0.125454, 0.0328783, 0.0868453, 0.399896
54, 0.884217, 0.946612, 1, 0.0961124, 0.322991, -0.941509, -0.140932, 0.351583, -0.925488, 49.9073, -47.7382, 462.395, 0.0037158, -0.118803, 0.033908, 0.0789973, 0.387525
55, 0.9009, 0.94641, 1, 0.0855033, 0.31304, -0.945883, -0.160588, 0.348158, -0.923579, 49.507, -48.2382, 461.904, -0.0111924, -0.120419, 0.0352007, 0.0645442, 0.365169
