frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.976071, 1, 0.0307954, 0.0246755, -0.999221, -0.176176, 0.0491894, -0.983129, 31.0821, 55.3882, 523.552, 0.224849, -0.0445751, -0.00496153, -0.0336089, 0.271771
2, 0.0166833, 0.977265, 1, 0.0339562, 0.0238828, -0.999138, -0.181424, 0.0512713, -0.982068, 30.7327, 55.4448, 523.112, 0.228398, -0.0463712, -0.00447123, -0.0324262, 0.275849
3, 0.0333667, 0.975891, 1, 0.0267746, 0.0250162, -0.999328, -0.184004, 0.0481977, -0.981743, 30.7851, 55.7189, 522.385, 0.237546, -0.0452305, -0.00418994, -0.0389929, 0.283586
4, 0.05005, 0.977832, 1, 0.0301105, 0.0425259, -0.998642, -0.193598, 0.0668976, -0.978798, 31.3986, 56.9942, 521.316, 0.247439, -0.0445296, -0.00455464, -0.043734, 0.311308
5, 0.0667333, 0.978666, 1, -0.0162348, 0.0368921, -0.999187, -0.200006, 0.0653651, -0.977612, 33.2398, 57.8891, 520.073, 0.243323, -0.0479508, -0.00407415, -0.067612, 0.303908
6, 0.0834167, 0.981441, 1, -0.0170516, 0.0341396, -0.999272, -0.21422, 0.0753548, -0.973875, 36.4823, 58.0184, 518.742, 0.24102, -0.0404502, -0.00378248, -0.084902, 0.30563
7, 0.1001, 0.980634, 1, -0.0435189, 0.0198879, -0.998855, -0.217179, 0.0799748, -0.97285, 39.85, 58.5652, 519.78, 0.240809, -0.0448072, -0.00180445, -0.0953615, 0.300372
8, 0.116783, 0.978794, 1, 0.0373218, 0.0274288, -0.998927, -0.203071, 0.0578355, -0.977454, 40.6375, 59.8755, 521.829, 0.248684, -0.0514615, 0.000426006, -0.0388404, 0.30012
9, 0.133467, 0.976464, 1, 0.0368651, 0.021703, -0.999085, -0.194733, 0.0464697, -0.979755, 39.5206, 61.8031, 521.419, 0.255721, -0.0447744, -0.000157126, -0.0429938, 0.297871
10, 0.15015, 0.9753, 1, 0.0304307, 0.00686693, -0.999513, -0.192835, 0.0398413, -0.980422, 38.7818, 63.641, 521.679, 0.254883, -0.0462674, -0.00221203, -0.043092, 0.286117
11, 0.166833, 0.975784, 1, 0.026164, 0.00863608, -0.99962, -0.193322, 0.0405821, -0.980296, 38.6176, 65.0937, 522.337, 0.254686, -0.0483974, -0.00602584, -0.0427015, 0.287484
12, 0.183517, 0.976212, 1, 0.0263592, 0.00627256, -0.999633, -0.191055, 0.0403858, -0.980748, 38.6444, 65.8076, 522.493, 0.253482, -0.0496261, -0.00589896, -0.039577, 0.285099
13, 0.2002, 0.977662, 1, 0.0252029, 0.00404179, -0.999674, -0.193609, 0.0432558, -0.980125, 38.643, 65.6953, 522.817, 0.245904, -0.0501665, -0.00569509, -0.0408585, 0.277985
14, 0.216883, 0.97835, 1, 0.0213093, 0.00789706, -0.999742, -0.194772, 0.0413884, -0.979975, 38.7221, 65.7259, 523.094, 0.243936, -0.0507344, -0.00619006, -0.0429805, 0.27705
15, 0.233567, 0.978729, 1, 0.0259799, 0.00119771, -0.999662, -0.194851, 0.0433329, -0.979875, 38.672, 65.5924, 523.173, 0.238007, -0.0506954, -0.00632284, -0.0404503, 0.269154
16, 0.25025, 0.97816, 1, 0.0219676, 0.00736162, -0.999732, -0.193203, 0.0461796, -0.980072, 38.6629, 65.6637, 523.807, 0.238078, -0.0484611, -0.00742107, -0.0444176, 0.273921
17, 0.266933, 0.977667, 1, 0.0132113, 0.0104939, -0.999858, -0.203035, 0.047349, -0.978026, 38.7433, 65.6892, 523.743, 0.236009, -0.0487593, -0.00715553, -0.0540965, 0.274118
18, 0.283617, 0.97758, 1, 0.0168734, 0.0115368, -0.999791, -0.196313, 0.0421429, -0.979635, 38.5915, 65.8566, 523.715, 0.235583, -0.0490207, -0.00758497, -0.0481145, 0.271645
19, 0.3003, 0.977609, 1, 0.0174636, 0.0136225, -0.999755, -0.193704, 0.0443785, -0.980056, 38.5025, 65.7414, 523.724, 0.236456, -0.0483115, -0.007024, -0.0473575, 0.274586
20, 0.316983, 0.977605, 1, 0.0175006, 0.0143895, -0.999743, -0.195051, 0.0455223, -0.979736, 38.5002, 65.7479, 523.928, 0.236382, -0.0484061, -0.00676035, -0.0479709, 0.275513
21, 0.333667, 0.977505, 1, 0.0187459, 0.0158281, -0.999699, -0.194337, 0.0461733, -0.979847, 38.4211, 65.6485, 523.8, 0.235879, -0.04795, -0.00617312, -0.0473199, 0.276076
22, 0.35035, 0.978361, 1, 0.0189242, 0.0159132, -0.999694, -0.201042, 0.0460424, -0.9785, 38.3905, 66.0548, 524.165, 0.239747, -0.0463111, -0.00738077, -0.0529498, 0.27987
23, 0.367033, 0.978013, 1, 0.0136827, 0.00846635, -0.999871, -0.198444, 0.0442231, -0.979114, 38.095, 66.5691, 523.789, 0.237855, -0.0475731, -0.00625651, -0.0527722, 0.27319
24, 0.383717, 0.977969, 1, 0.0201068, 0.0108919, -0.999739, -0.199972, 0.0464597, -0.9787, 37.8602, 67.0511, 523.86, 0.237351, -0.0479015, -0.00639577, -0.0500362, 0.275152
25, 0.4004, 0.977653, 1, 0.0216572, 0.00458136, -0.999755, -0.20159, 0.0468703, -0.978348, 38.0009, 67.0584, 523.955, 0.23826, -0.0473506, -0.0072351, -0.0511213, 0.272993
26, 0.417083, 0.978027, 1, 0.0185661, 0.0153451, -0.99971, -0.202227, 0.0435106, -0.978372, 38.171, 66.8957, 524.108, 0.236942, -0.0469184, -0.00753413, -0.0530925, 0.275631
27, 0.433767, 0.977457, 1, 0.0196505, 0.0111453, -0.999745, -0.20228, 0.0483353, -0.978134, 38.3082, 66.8604, 523.719, 0.236345, -0.0485396, -0.00687321, -0.0507459, 0.275328
28, 0.45045, 0.977448, 1, 0.0183473, 0.020359, -0.999624, -0.203024, 0.0468799, -0.978051, 38.4078, 67.1899, 523.41, 0.236975, -0.0492862, -0.007731, -0.051175, 0.280103
29, 0.467133, 0.9766, 1, 0.0212601, 0.0137629, -0.999679, -0.204886, 0.0459758, -0.977705, 38.4593, 67.3033, 523.949, 0.2346, -0.0502156, -0.00809526, -0.0490608, 0.274028
30, 0.483817, 0.978149, 1, 0.022903, 0.0150734, -0.999624, -0.201787, 0.0438653, -0.978447, 38.3763, 66.9317, 523.913, 0.23235, -0.0482516, -0.00779132, -0.0489682, 0.271378
31, 0.5005, 0.977332, 1, 0.0211147, 0.0153386, -0.999659, -0.201443, 0.047212, -0.978362, 38.3464, 66.7198, 523.837, 0.234779, -0.0501895, -0.00600222, -0.0471549, 0.275297
32, 0.517183, 0.977634, 1, 0.0219529, 0.0153644, -0.999641, -0.199421, 0.0469598, -0.978788, 38.392, 66.821, 523.2, 0.234247, -0.0505244, -0.00603764, -0.0454128, 0.274558
33, 0.533867, 0.976702, 1, 0.0231358, 0.0173175, -0.999582, -0.20008, 0.0451612, -0.978738, 38.1864, 67.4561, 523.326, 0.238206, -0.0506242, -0.00528388, -0.0452879, 0.278472
34, 0.55055, 0.977918, 1, 0.0226405, 0.0206929, -0.999529, -0.19581, 0.0494875, -0.979392, 37.9255, 67.6865, 523.091, 0.239057, -0.0526266, -0.00602412, -0.0405, 0.283171
35, 0.567233, 0.977469, 1, 0.0278135, 0.0146289, -0.999506, -0.200214, 0.0496659, -0.978493, 37.8644, 67.619, 523.4, 0.236338, -0.0518818, -0.00642876, -0.0408552, 0.277627
36, 0.583917, 0.977204, 1, 0.0241296, 0.0199408, -0.99951, -0.196691, 0.0519527, -0.979088, 37.6448, 67.576, 523.028, 0.235437, -0.0522686, -0.00543886, -0.0405653, 0.280587
37, 0.6006, 0.977112, 1, 0.0231937, 0.0187249, -0.999556, -0.200306, 0.0487842, -0.978518, 37.6161, 68.0639, 522.631, 0.239661, -0.0512263, -0.00524009, -0.0441365, 0.282129
38, 0.617283, 0.97772, 1, 0.0266495, 0.0173588, -0.999494, -0.202184, 0.0506559, -0.978037, 37.557, 68.9479, 522.788, 0.240254, -0.0511885, -0.00604483, -0.0435037, 0.283281
39, 0.633967, 0.977561, 1, 0.0284989, 0.0188111, -0.999417, -0.202008, 0.0433863, -0.978422, 37.2761, 69.5172, 523.258, 0.238207, -0.0488317, -0.00642128, -0.0450339, 0.278294
40, 0.65065, 0.978958, 1, 0.0293604, 0.0159774, -0.999441, -0.197479, 0.0437169, -0.979332, 37.4209, 69.3656, 523.26, 0.235743, -0.0480566, -0.00749465, -0.0430725, 0.274804
41, 0.667333, 0.978344, 1, 0.0276755, 0.0134727, -0.999526, -0.196283, 0.0390997, -0.979768, 37.7699, 69.2308, 523.313, 0.236619, -0.0498597, -0.00745557, -0.0413373, 0.271653
42, 0.684017, 0.978599, 1, 0.0268065, 0.016765, -0.9995, -0.200253, 0.0416323, -0.978859, 37.7898, 69.0393, 523.38, 0.234531, -0.0504853, -0.00711022, -0.0432711, 0.272921
43, 0.7007, 0.978095, 1, 0.0254239, 0.013468, -0.999586, -0.200971, 0.0378658, -0.978865, 37.7627, 69.1633, 523.293, 0.235138, -0.0493456, -0.00684516, -0.0455984, 0.2698
44, 0.717383, 0.977799, 1, 0.0322353, 0.014739, -0.999372, -0.198269, 0.0389653, -0.979373, 37.8024, 69.2583, 523.435, 0.236949, -0.0482772, -0.00721433, -0.0420621, 0.272716
45, 0.734067, 0.97788, 1, 0.0296244, 0.00791015, -0.99953, -0.196838, 0.0324842, -0.979898, 37.7311, 69.2869, 523.573, 0.235673, -0.0478936, -0.00709047, -0.0430668, 0.264687
46, 0.75075, 0.978341, 1, 0.0253286, 0.0145295, -0.999574, -0.196965, 0.038933, -0.979637, 37.7276, 69.2182, 523.762, 0.241431, -0.0473178, -0.00663843, -0.0462752, 0.276765
47, 0.767433, 0.977992, 1, 0.022526, 0.0118456, -0.999676, -0.195001, 0.0372237, -0.980096, 37.7668, 69.2119, 523.75, 0.240795, -0.047348, -0.0061542, -0.0463868, 0.273854
48, 0.784117, 0.978387, 1, 0.0170404, 0.0206162, -0.999642, -0.197809, 0.0436123, -0.97927, 37.7213, 69.3443, 523.72, 0.243207, -0.047521, -0.00570361, -0.05075, 0.283835
49, 0.8008, 0.978476, 1, 0.0170668, 0.0176532, -0.999699, -0.201743, 0.0409145, -0.978584, 37.6567, 69.3418, 523.834, 0.243561, -0.0465901, -0.00537932, -0.0537301, 0.281321
50, 0.817483, 0.978405, 1, 0.0167239, 0.0187496, -0.999684, -0.198931, 0.0408472, -0.979162, 37.6689, 69.3561, 524.122, 0.245508, -0.0459293, -0.00527605, -0.0532775, 0.283527
51, 0.834167, 0.977205, 1, 0.0174568, 0.0153965, -0.999729, -0.201971, 0.0383113, -0.978642, 37.5604, 69.3214, 523.914, 0.244077, -0.0462306, -0.00495377, -0.0538553, 0.279216
52, 0.85085, 0.978097, 1, 0.0190891, 0.0199167, -0.999619, -0.20212, 0.0426622, -0.978431, 37.5469, 69.3835, 523.981, 0.244025, -0.0454415, -0.00507931, -0.0541349, 0.283664
53, 0.867533, 0.978274, 1, 0.0168915, 0.0187224, -0.999682, -0.205468, 0.0413596, -0.977789, 37.5583, 69.3814, 523.985, 0.242054, -0.0458321, -0.0053144, -0.0564663, 0.280693
54, 0.884217, 0.97734, 1, 0.0174724, 0.0161194, -0.999717, -0.204915, 0.0383767, -0.978027, 37.4083, 69.3506, 523.738, 0.241544, -0.0449881, -0.0057556, -0.0565991, 0.277585
55, 0.9009, 0.978449, 1, 0.0137698, 0.0132731, -0.999817, -0.206852, 0.0392035, -0.977586, 37.3719, 69.383, 523.641, 0.240267, -0.0456639, -0.0057231, -0.0589624, 0.275297
56, 0.917583, 0.978694, 1, 0.0180178, 0.0144921, -0.999733, -0.20605, 0.0388895, -0.977768, 37.3797, 69.3775, 523.61, 0.240885, -0.0463428, -0.00634281, -0.0554677, 0.276538
57, 0.934267, 0.978984, 1, 0.0207978, 0.00741754, -0.999756, -0.206399, 0.0377848, -0.977738, 37.2881, 69.4449, 523.561, 0.239588, -0.0465438, -0.00685625, -0.0539007, 0.271166
58, 0.95095, 0.979145, 1, 0.0177586, 0.0118314, -0.999772, -0.201179, 0.0407679, -0.978706, 37.2268, 69.4148, 523.475, 0.237363, -0.0453966, -0.00689181, -0.0542067, 0.272755
59, 0.967633, 0.979739, 1, 0.0175583, 0.0082283, -0.999812, -0.204098, 0.0393804, -0.978158, 37.2192, 69.3613, 523.366, 0.237522, -0.0453201, -0.00673411, -0.0557029, 0.270523
60, 0.984317, 0.97877, 1, 0.0139128, 0.0118377, -0.999833, -0.196799, 0.0403125, -0.979615, 37.1592, 69.3944, 523.47, 0.239618, -0.0437542, -0.00733474, -0.0559798, 0.274708
61, 1.001, 0.979957, 1, 0.0216607, 0.0101141, -0.999714, -0.201723, 0.0366856, -0.978755, 37.2174, 69.4526, 523.101, 0.23652, -0.0419115, -0.00795993, -0.0566196, 0.269049
62, 1.01768, 0.979927, 1, 0.0397527, 0.00373543, -0.999203, -0.188654, 0.0389619, -0.98127, 37.2522, 69.548, 523.636, 0.236267, -0.0451514, -0.00525113, -0.0358636, 0.266345
63, 1.03437, 0.980616, 1, 0.0468182, 0.0139598, -0.998806, -0.180651, 0.0394739, -0.982755, 37.3449, 69.5813, 524.081, 0.235901, -0.0449713, -0.00411688, -0.0282352, 0.271298
64, 1.05105, 0.980229, 1, 0.0489627, 0.0186191, -0.998627, -0.171527, 0.0410335, -0.984324, 37.42, 69.6707, 524.446, 0.235103, -0.0451623, -0.00253183, -0.0221447, 0.273611
65, 1.06773, 0.979699, 1, 0.0446898, 0.0238621, -0.998716, -0.165493, 0.0436918, -0.985243, 37.492, 69.7322, 524.708, 0.234635, -0.0456239, -0.00173275, -0.020752, 0.27706
66, 1.08442, 0.979272, 1, 0.0498164, 0.0193277, -0.998571, -0.164061, 0.0386596, -0.985692, 37.4247, 69.7599, 524.728, 0.235106, -0.0451157, -0.00100004, -0.0177572, 0.272605
67, 1.1011, 0.979044, 1, 0.0450222, 0.0205391, -0.998775, -0.163615, 0.0390779, -0.98575, 37.4437, 69.7427, 524.466, 0.234845, -0.046616, -0.000600503, -0.0181801, 0.273196
68, 1.11778, 0.978468, 1, 0.0451926, 0.0209646, -0.998758, -0.163243, 0.0393089, -0.985803, 37.4244, 69.8115, 524.798, 0.235583, -0.0453008, -0.000229388, -0.0194827, 0.274076
69, 1.13447, 0.978826, 1, 0.0466051, 0.019568, -0.998722, -0.164705, 0.0386924, -0.985584, 37.4095, 69.7805, 524.556, 0.235103, -0.046393, -5.23603e-05, -0.0181073, 0.272657
70, 1.15115, 0.978959, 1, 0.0478051, 0.0233731, -0.998583, -0.163218, 0.0424579, -0.985676, 37.3422, 69.7987, 524.574, 0.235311, -0.0453851, 0.000109395, -0.0178576, 0.276623
71, 1.16783, 0.979373, 1, 0.0495563, 0.022629, -0.998515, -0.16213, 0.0420744, -0.985872, 37.3162, 69.8282, 524.62, 0.234684, -0.045414, 0.000334816, -0.0162987, 0.275483
72, 1.18452, 0.97977, 1, 0.0524977, 0.0236783, -0.99834, -0.161675, 0.0451116, -0.985812, 37.2555, 69.811, 524.603, 0.233451, -0.0458448, 0.000638435, -0.0137164, 0.276374
73, 1.2012, 0.979806, 1, 0.052331, 0.0219589, -0.998388, -0.16328, 0.0423302, -0.985671, 37.2811, 69.8263, 524.514, 0.233608, -0.0474718, 0.00058602, -0.0125378, 0.274216
74, 1.21788, 0.979682, 1, 0.0518724, 0.0201131, -0.998451, -0.161296, 0.046435, -0.985813, 37.2808, 69.8768, 524.596, 0.231602, -0.0465329, 0.000953787, -0.0130122, 0.273449
75, 1.23457, 0.979154, 1, 0.0580394, 0.0185172, -0.998143, -0.163446, 0.0392229, -0.985772, 37.2844, 69.8529, 524.352, 0.23174, -0.0484985, 0.000229645, -0.00851021, 0.269194
76, 1.25125, 0.978839, 1, 0.0645051, 0.0158097, -0.997792, -0.162304, 0.043392, -0.985786, 37.293, 69.9378, 524.699, 0.234566, -0.047338, 1.96841e-05, -0.00588988, 0.272658
77, 1.26793, 0.979272, 1, 0.0628369, 0.0148301, -0.997914, -0.163811, 0.0448571, -0.985471, 37.2599, 69.8875, 524.394, 0.235169, -0.0485139, -0.000466968, -0.00612638, 0.273433
78, 1.28462, 0.978635, 1, 0.0741433, 0.0119393, -0.997176, -0.158934, 0.0447576, -0.986274, 37.2212, 69.9495, 524.364, 0.23497, -0.0482133, -0.000822786, 0.00193097, 0.271963
79, 1.3013, 0.978648, 1, 0.0757069, 0.0133837, -0.99704, -0.158845, 0.0434073, -0.986349, 37.2039, 69.9619, 524.11, 0.237834, -0.0470053, -0.000372205, 0.00129235, 0.274667
80, 1.31798, 0.978135, 1, 0.0731184, 0.015096, -0.997209, -0.1575, 0.0429129, -0.986586, 37.2354, 70.0064, 524.471, 0.237678, -0.0467754, -0.000808786, 0.000418526, 0.275137
81, 1.33467, 0.977777, 1, 0.0776401, 0.0155694, -0.99686, -0.157889, 0.0424949, -0.986542, 37.1934, 70.0455, 524.263, 0.240481, -0.0454952, -0.000540272, 0.00105843, 0.277801
82, 1.35135, 0.977727, 1, 0.077294, 0.0131755, -0.996921, -0.160459, 0.0434801, -0.986084, 37.2285, 70.0942, 524.196, 0.241083, -0.0467398, -0.000296832, 0.00128388, 0.277723
83, 1.36803, 0.977412, 1, 0.0768648, 0.0144835, -0.996936, -0.161427, 0.0433621, -0.985932, 37.2226, 70.0613, 523.933, 0.241551, -0.0463264, -0.000337225, -7.01959e-05, 0.278779
84, 1.38472, 0.977932, 1, 0.0741276, 0.012748, -0.997167, -0.161899, 0.0441692, -0.985818, 37.2738, 70.1487, 524.071, 0.242045, -0.0470511, -8.4998e-05, -0.000753695, 0.278836
85, 1.4014, 0.977649, 1, 0.0725488, 0.015839, -0.997239, -0.162601, 0.0455407, -0.98564, 37.2675, 70.1607, 523.863, 0.24316, -0.0475474, 0.000178797, -0.00128382, 0.282104
