frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.97793, 1, 0.18123, 0.161315, -0.97012, -0.140189, 0.25918, -0.955601, 7.61321, -5.1084, 379.041, -0.187817, 0.125638, -0.103796, -0.107467, 0.0618271
2, 0.0166833, 0.977675, 1, 0.188954, 0.173564, -0.966526, -0.127182, 0.261085, -0.956901, 8.0553, -5.0805, 377.577, -0.184448, 0.132384, -0.115154, -0.10246, 0.0709483
3, 0.0333667, 0.977179, 1, 0.196549, 0.167035, -0.966162, -0.124949, 0.255652, -0.95866, 8.24383, -4.92337, 377.517, -0.18478, 0.136678, -0.120734, -0.103536, 0.0637972
4, 0.05005, 0.977622, 1, 0.191874, 0.156144, -0.968919, -0.127073, 0.237533, -0.963032, 8.12574, -5.08362, 377.572, -0.18602, 0.140633, -0.124143, -0.113966, 0.0481099
5, 0.0667333, 0.976309, 1, 0.196548, 0.162383, -0.966954, -0.129041, 0.24923, -0.959809, 7.72738, -5.27265, 376.653, -0.18236, 0.142048, -0.128415, -0.111929, 0.06111
6, 0.0834167, 0.973346, 1, 0.17798, 0.178318, -0.967743, -0.127064, 0.252398, -0.959244, 6.89801, -4.94549, 375.559, -0.183855, 0.154936, -0.113062, -0.135826, 0.0710999
7, 0.1001, 0.979152, 1, 0.198559, 0.174251, -0.964474, -0.126892, 0.250376, -0.959797, 7.1941, -4.53368, 376.556, -0.195445, 0.133096, -0.109157, -0.0993201, 0.0538501
8, 0.116783, 0.978937, 1, 0.206594, 0.174002, -0.96283, -0.129733, 0.253774, -0.958524, 7.46421, -4.02296, 377.126, -0.18863, 0.133902, -0.118772, -0.0971054, 0.0624569
9, 0.133467, 0.979086, 1, 0.194015, 0.148604, -0.969678, -0.128934, 0.234887, -0.963433, 7.61877, -3.92953, 377.779, -0.189154, 0.13707, -0.124843, -0.109398, 0.0394285
10, 0.15015, 0.979543, 1, 0.193196, 0.153319, -0.969107, -0.122044, 0.244093, -0.962041, 7.78596, -4.26167, 376.885, -0.18931, 0.138756, -0.129493, -0.106345, 0.0458331
11, 0.166833, 0.979618, 1, 0.197928, 0.151043, -0.968509, -0.125877, 0.24746, -0.960687, 7.88093, -4.38485, 376.548, -0.188196, 0.139847, -0.131998, -0.106791, 0.0477605
12, 0.183517, 0.980009, 1, 0.193546, 0.142853, -0.970635, -0.123312, 0.234452, -0.964275, 8.08325, -4.10421, 376.762, -0.186616, 0.139868, -0.134159, -0.109313, 0.0386725
13, 0.2002, 0.980438, 1, 0.186945, 0.138763, -0.972521, -0.128901, 0.238705, -0.962499, 8.28335, -4.029, 376.843, -0.18829, 0.138951, -0.134801, -0.114222, 0.0379163
14, 0.216883, 0.980124, 1, 0.190193, 0.138209, -0.97197, -0.129507, 0.2441, -0.961063, 8.31799, -3.99681, 376.813, -0.185714, 0.138442, -0.135447, -0.111795, 0.042895
15, 0.233567, 0.980149, 1, 0.188245, 0.14201, -0.971801, -0.135328, 0.245671, -0.95986, 8.5044, -3.98253, 376.598, -0.188592, 0.13671, -0.136269, -0.11278, 0.0431695
16, 0.25025, 0.980064, 1, 0.189512, 0.148192, -0.970631, -0.126851, 0.247432, -0.960566, 8.55209, -4.09126, 376.484, -0.1874, 0.135148, -0.136245, -0.105453, 0.0475394
17, 0.266933, 0.979955, 1, 0.191989, 0.15459, -0.969145, -0.129521, 0.252077, -0.959, 8.54464, -4.20107, 376.508, -0.189887, 0.134874, -0.136584, -0.104372, 0.0505555
18, 0.283617, 0.979088, 1, 0.190082, 0.16552, -0.967715, -0.114682, 0.247821, -0.961994, 8.66643, -4.3452, 376.229, -0.188865, 0.132658, -0.137836, -0.0940916, 0.053609
19, 0.3003, 0.978972, 1, 0.195014, 0.174182, -0.96521, -0.116967, 0.251538, -0.960754, 8.72315, -4.32597, 376.068, -0.190467, 0.131741, -0.138322, -0.090271, 0.057884
20, 0.316983, 0.97903, 1, 0.185507, 0.180755, -0.965875, -0.112595, 0.25945, -0.95917, 8.7461, -4.31131, 375.95, -0.189266, 0.128957, -0.138852, -0.0875302, 0.0666143
21, 0.333667, 0.979388, 1, 0.194617, 0.176772, -0.964819, -0.120161, 0.255889, -0.959209, 8.82475, -4.4416, 376.301, -0.193186, 0.129556, -0.139759, -0.0879217, 0.0586816
22, 0.35035, 0.97901, 1, 0.185283, 0.178517, -0.966334, -0.118881, 0.258244, -0.958737, 8.80396, -4.60423, 376.441, -0.195806, 0.130009, -0.139921, -0.0921478, 0.0583803
23, 0.367033, 0.97875, 1, 0.194125, 0.183635, -0.963636, -0.118893, 0.25772, -0.958877, 8.82457, -4.61796, 376.053, -0.192903, 0.126619, -0.140681, -0.0824204, 0.0629189
24, 0.383717, 0.979085, 1, 0.189673, 0.186861, -0.963902, -0.115227, 0.257461, -0.959394, 8.8524, -4.73106, 376.082, -0.194074, 0.125546, -0.141444, -0.0808145, 0.0630035
25, 0.4004, 0.978519, 1, 0.175909, 0.188644, -0.966162, -0.112224, 0.266876, -0.957174, 8.81815, -4.85717, 376.215, -0.193555, 0.124612, -0.142205, -0.0838967, 0.0697993
26, 0.417083, 0.978264, 1, 0.178029, 0.188309, -0.965839, -0.114267, 0.26467, -0.957545, 8.80143, -4.90036, 376.347, -0.195056, 0.124528, -0.142665, -0.0836367, 0.0669213
