frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.961191, 1, -0.120119, 0.0128908, -0.992676, -0.288411, 0.0670982, -0.955153, 98.2341, 39.6956, 510.784, 0.15131, -0.38983, -0.0197206, 0.207505, 0.196018
2, 0.0166833, 0.954294, 1, -0.105345, 0.00370108, -0.994429, -0.283276, 0.0659515, -0.956768, 99.3129, 38.3581, 509.706, 0.140287, -0.422279, -0.0311274, 0.251201, 0.181062
3, 0.0333667, 0.955379, 1, -0.103949, 0.0156271, -0.99446, -0.277536, 0.0695319, -0.958196, 99.9737, 37.125, 510.062, 0.140922, -0.417148, -0.035422, 0.249251, 0.190364
4, 0.05005, 0.955922, 1, -0.111156, 0.0136295, -0.99371, -0.287403, 0.0665143, -0.955498, 100.851, 35.724, 510.143, 0.141874, -0.413163, -0.0384988, 0.235153, 0.189934
5, 0.0667333, 0.95674, 1, -0.109751, 0.0104634, -0.993904, -0.279527, 0.0719435, -0.957439, 100.69, 34.1856, 510.49, 0.145587, -0.412458, -0.0405276, 0.238872, 0.194784
6, 0.0834167, 0.957173, 1, -0.124359, 0.0235912, -0.991957, -0.292059, 0.0730783, -0.953604, 99.5166, 33.2249, 507.945, 0.145115, -0.410338, -0.0430234, 0.22278, 0.202259
7, 0.1001, 0.952291, 1, -0.137529, 0.0173821, -0.990345, -0.306189, 0.0679556, -0.949542, 99.6895, 33.2506, 508.606, 0.139473, -0.413327, -0.0484835, 0.211162, 0.192513
8, 0.116783, 0.950839, 1, -0.137847, 0.00528264, -0.990439, -0.303892, 0.063952, -0.950558, 100.008, 33.543, 509.229, 0.137325, -0.418718, -0.0489167, 0.217188, 0.181486
9, 0.133467, 0.948927, 1, -0.127213, 0.00203529, -0.991873, -0.303458, 0.0610086, -0.95089, 99.3941, 33.5042, 509.097, 0.141459, -0.415007, -0.0500469, 0.218073, 0.183047
10, 0.15015, 0.948142, 1, -0.102255, 0.0108816, -0.994699, -0.30816, 0.0579244, -0.94957, 99.2132, 33.62, 509.707, 0.138584, -0.419098, -0.052635, 0.232606, 0.182828
11, 0.166833, 0.949928, 1, -0.128434, 0.00705808, -0.991693, -0.302022, 0.0590034, -0.951473, 99.2128, 33.799, 508.54, 0.137342, -0.416462, -0.0530791, 0.220107, 0.180616
12, 0.183517, 0.945966, 1, -0.111007, 0.00206877, -0.993818, -0.300779, 0.0584417, -0.951902, 99.4329, 33.8169, 507.752, 0.136899, -0.421853, -0.0533711, 0.234868, 0.17666
13, 0.2002, 0.945303, 1, -0.111915, 0.0053405, -0.993703, -0.303482, 0.0588017, -0.951021, 99.627, 33.8456, 508.51, 0.136703, -0.42206, -0.0547284, 0.232867, 0.178281
14, 0.216883, 0.94616, 1, -0.105798, 0.0032698, -0.994382, -0.303866, 0.0600297, -0.950822, 99.6968, 33.8322, 508.812, 0.136401, -0.422141, -0.0568437, 0.235343, 0.177626
15, 0.233567, 0.947866, 1, -0.113465, 0.00298665, -0.993537, -0.305471, 0.0580002, -0.950433, 99.8841, 33.9187, 509.594, 0.135809, -0.415191, -0.0588869, 0.222975, 0.176856
16, 0.25025, 0.950989, 1, -0.130417, 0.0125849, -0.991379, -0.302563, 0.0544653, -0.951572, 99.717, 34.1998, 509.974, 0.13841, -0.405731, -0.0589333, 0.20545, 0.183876
17, 0.266933, 0.952154, 1, -0.118204, 0.000784722, -0.992989, -0.302449, 0.0543626, -0.951614, 99.5294, 34.4252, 510.275, 0.142229, -0.407928, -0.0583934, 0.212953, 0.181046
18, 0.283617, 0.951143, 1, -0.128011, 0.0149743, -0.99166, -0.304139, 0.0549351, -0.951042, 99.0022, 34.5115, 509.639, 0.145275, -0.402583, -0.0581383, 0.202, 0.192779
19, 0.3003, 0.95102, 1, -0.127298, 0.012687, -0.991783, -0.301175, 0.053479, -0.952068, 98.8831, 34.6738, 510.035, 0.144105, -0.40393, -0.0591493, 0.205162, 0.189338
20, 0.316983, 0.952759, 1, -0.126363, 0.0202978, -0.991776, -0.301219, 0.0570586, -0.951846, 98.6507, 34.6482, 509.73, 0.145908, -0.403196, -0.0581497, 0.205024, 0.196941
21, 0.333667, 0.95455, 1, -0.130243, 0.0147329, -0.991373, -0.299534, 0.0513799, -0.952701, 98.4985, 34.7868, 509.717, 0.151992, -0.397459, -0.0557991, 0.196875, 0.197272
22, 0.35035, 0.951977, 1, -0.129033, 0.0195033, -0.991449, -0.30318, 0.0437045, -0.951931, 98.6875, 34.7473, 510.05, 0.146626, -0.401997, -0.0570886, 0.200634, 0.190656
23, 0.367033, 0.952921, 1, -0.137907, 0.0153316, -0.990327, -0.301552, 0.0480849, -0.952236, 98.7621, 34.5801, 509.75, 0.142241, -0.406837, -0.058891, 0.202558, 0.186536
24, 0.383717, 0.953373, 1, -0.142298, 0.0223685, -0.989571, -0.299812, 0.0478901, -0.952796, 98.8774, 34.6313, 508.956, 0.144272, -0.405103, -0.0585056, 0.199864, 0.191904
25, 0.4004, 0.951649, 1, -0.130841, 0.00983407, -0.991355, -0.300144, 0.0408117, -0.953021, 99.5312, 35.2043, 510.056, 0.148275, -0.399925, -0.0548881, 0.198909, 0.184595
26, 0.417083, 0.951898, 1, -0.181827, 0.0174167, -0.983176, -0.309603, 0.0482135, -0.949643, 100.234, 35.8483, 508.116, 0.152259, -0.395614, -0.0515432, 0.162979, 0.197665
27, 0.433767, 0.952951, 1, -0.161935, 0.00103177, -0.986801, -0.320197, 0.0418683, -0.946425, 102.475, 36.6996, 509.947, 0.153928, -0.38948, -0.0503968, 0.160156, 0.187352
28, 0.45045, 0.946155, 1, -0.1351, -0.0166314, -0.990692, -0.309561, 0.0342515, -0.950263, 103.728, 36.635, 510.265, 0.150609, -0.410454, -0.0487602, 0.201587, 0.167833
29, 0.467133, 0.949383, 1, -0.119003, -0.0181683, -0.992728, -0.310058, 0.0356001, -0.950051, 103.736, 36.1617, 509.263, 0.146943, -0.417321, -0.0485732, 0.217, 0.163943
30, 0.483817, 0.949239, 1, -0.117067, -0.0146154, -0.993017, -0.309607, 0.0340162, -0.950256, 103.818, 36.053, 509.045, 0.145891, -0.418745, -0.05032, 0.220514, 0.163471
31, 0.5005, 0.950527, 1, -0.140282, 0.00160156, -0.99011, -0.306698, 0.0373493, -0.951074, 103.655, 36.1065, 508.453, 0.144225, -0.415089, -0.0523662, 0.206976, 0.173417
32, 0.517183, 0.94796, 1, -0.142743, -0.00799376, -0.989727, -0.305234, 0.0361604, -0.951591, 103.733, 36.1874, 509.154, 0.142289, -0.41853, -0.0543632, 0.209662, 0.165925
33, 0.533867, 0.947849, 1, -0.141871, 0.00844756, -0.989849, -0.299199, 0.0396417, -0.953367, 103.65, 36.1527, 508.321, 0.142313, -0.412328, -0.0560742, 0.207535, 0.177299
34, 0.55055, 0.946109, 1, -0.138593, 0.00397276, -0.990341, -0.299401, 0.0396441, -0.953303, 103.522, 35.9858, 507.496, 0.141228, -0.413204, -0.0592367, 0.209521, 0.174703
35, 0.567233, 0.949217, 1, -0.14799, 0.0107373, -0.988931, -0.303183, 0.0432816, -0.951949, 103.28, 36.0447, 507.435, 0.144537, -0.410001, -0.0588441, 0.199442, 0.183502
36, 0.583917, 0.947527, 1, -0.134029, 0.000359725, -0.990977, -0.299787, 0.0373977, -0.953273, 103.534, 35.9796, 507.707, 0.141344, -0.412264, -0.0597005, 0.210413, 0.171996
37, 0.6006, 0.949181, 1, -0.137399, 0.00523039, -0.990502, -0.301838, 0.0389085, -0.952565, 103.34, 36.0302, 507.61, 0.144494, -0.408773, -0.058484, 0.204095, 0.178317
38, 0.617283, 0.946037, 1, -0.135128, 0.00447367, -0.990818, -0.304079, 0.0429903, -0.951676, 103.591, 35.847, 508.316, 0.140767, -0.412995, -0.059725, 0.20888, 0.176621
39, 0.633967, 0.951344, 1, -0.134259, 0.00955627, -0.9909, -0.306512, 0.0427498, -0.950906, 103.067, 35.8477, 506.467, 0.14771, -0.405927, -0.0562498, 0.200185, 0.185918
40, 0.65065, 0.948292, 1, -0.132408, 0.00877491, -0.991156, -0.302083, 0.0404808, -0.952422, 103.169, 35.7166, 506.996, 0.147124, -0.41094, -0.0566803, 0.208781, 0.183654
41, 0.667333, 0.95066, 1, -0.1349, 0.014125, -0.990759, -0.303937, 0.0415003, -0.951788, 102.961, 35.7959, 506.508, 0.148877, -0.405645, -0.0563928, 0.201146, 0.188927
42, 0.684017, 0.948708, 1, -0.13688, 0.0162691, -0.990454, -0.303102, 0.0419571, -0.952034, 103.036, 35.5999, 506.217, 0.147584, -0.409492, -0.0554742, 0.205006, 0.189199
43, 0.7007, 0.94994, 1, -0.130142, 0.0136095, -0.991402, -0.304019, 0.0526774, -0.951209, 102.757, 35.7329, 505.985, 0.151089, -0.406119, -0.0545569, 0.204347, 0.196685
44, 0.717383, 0.945372, 1, -0.132675, 0.0162168, -0.991027, -0.300261, 0.0476318, -0.952667, 103.178, 35.7691, 506.893, 0.14371, -0.413394, -0.0564551, 0.213306, 0.18773
45, 0.734067, 0.946524, 1, -0.121202, 0.0163503, -0.992493, -0.299782, 0.0544607, -0.952452, 103.262, 35.9946, 507.712, 0.149258, -0.406407, -0.0550821, 0.211815, 0.196545
46, 0.75075, 0.946311, 1, -0.134981, 0.0309992, -0.990363, -0.294091, 0.0566493, -0.954097, 103.214, 35.9075, 507.392, 0.14618, -0.412209, -0.056431, 0.214641, 0.202258
47, 0.767433, 0.948198, 1, -0.137196, 0.0361249, -0.989885, -0.292958, 0.0589805, -0.954304, 103.027, 36.0269, 507.14, 0.147861, -0.405784, -0.0547417, 0.207594, 0.207843
48, 0.784117, 0.94354, 1, -0.138657, 0.034353, -0.989744, -0.286722, 0.0576595, -0.956277, 103.234, 36.028, 507.818, 0.142234, -0.416095, -0.0575771, 0.221509, 0.2
49, 0.8008, 0.949948, 1, -0.131572, 0.0361148, -0.990649, -0.287638, 0.0567091, -0.956059, 102.955, 36.1789, 507.559, 0.14273, -0.408766, -0.0577763, 0.216873, 0.201016
50, 0.817483, 0.947473, 1, -0.136808, 0.0332303, -0.99004, -0.289367, 0.059227, -0.955384, 103.175, 36.0855, 508.058, 0.142222, -0.413746, -0.0577191, 0.218282, 0.200219
51, 0.834167, 0.951456, 1, -0.134397, 0.0353613, -0.990296, -0.28826, 0.056857, -0.955863, 102.936, 36.0428, 507.595, 0.144369, -0.408288, -0.0578704, 0.213903, 0.202904
