frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.983315, 1, 0.201174, 0.19637, -0.959671, -0.173015, 0.138808, -0.975089, 9.54367, 18.8144, 357.156, 0.10113, -0.290322, -0.0478938, 0.35857, 0.303796
2, 0.0166833, 0.986053, 1, 0.206063, 0.201224, -0.957626, -0.164119, 0.137231, -0.976848, 10.4162, 18.9169, 357.566, 0.114507, -0.29541, -0.0635555, 0.365512, 0.312112
3, 0.0333667, 0.986518, 1, 0.201173, 0.200257, -0.958867, -0.174374, 0.148119, -0.973475, 10.9902, 18.8264, 356.842, 0.127292, -0.296901, -0.071557, 0.352779, 0.32542
4, 0.05005, 0.987293, 1, 0.210332, 0.187202, -0.959539, -0.175092, 0.153807, -0.972464, 11.2597, 19.094, 356.254, 0.142357, -0.296835, -0.0734838, 0.352463, 0.334575
5, 0.0667333, 0.98629, 1, 0.189531, 0.184334, -0.964416, -0.180946, 0.156428, -0.970973, 11.4592, 19.0965, 356.114, 0.144049, -0.298013, -0.0751004, 0.337812, 0.333923
6, 0.0834167, 0.985888, 1, 0.180108, 0.186784, -0.96575, -0.18289, 0.156178, -0.970649, 11.4366, 19.5829, 355.907, 0.153168, -0.294064, -0.0739391, 0.326315, 0.344981
7, 0.1001, 0.984964, 1, 0.18109, 0.177919, -0.967239, -0.167801, 0.153617, -0.973779, 11.4009, 20.0597, 355.827, 0.160136, -0.292539, -0.0738576, 0.331172, 0.345036
8, 0.116783, 0.985286, 1, 0.171021, 0.184774, -0.967786, -0.164787, 0.148652, -0.975063, 11.3884, 20.2162, 355.186, 0.163188, -0.291596, -0.0728161, 0.3259, 0.348806
9, 0.133467, 0.984446, 1, 0.199698, 0.179248, -0.963323, -0.146516, 0.165851, -0.975206, 11.0669, 20.5523, 355.698, 0.166644, -0.29061, -0.0736596, 0.350531, 0.357951
10, 0.15015, 0.983166, 1, 0.140471, 0.198332, -0.970017, -0.145687, 0.191039, -0.970711, 10.8641, 20.5931, 354.356, 0.162296, -0.289219, -0.0761828, 0.320928, 0.376725
11, 0.166833, 0.982443, 1, 0.149863, 0.193129, -0.969661, -0.133615, 0.169534, -0.976425, 10.6866, 20.9308, 354.385, 0.165536, -0.292276, -0.0764367, 0.33419, 0.363433
12, 0.183517, 0.983473, 1, 0.200699, 0.164288, -0.965779, -0.114811, 0.158606, -0.980644, 10.3992, 21.4171, 355.015, 0.166566, -0.290345, -0.0777774, 0.366544, 0.343783
13, 0.2002, 0.98272, 1, 0.150039, 0.177904, -0.972542, -0.13747, 0.145367, -0.979781, 10.1193, 21.7731, 355.438, 0.174277, -0.28703, -0.0785359, 0.3235, 0.352819
14, 0.216883, 0.982881, 1, 0.154539, 0.177164, -0.971973, -0.134593, 0.156173, -0.978516, 9.80359, 21.998, 355.649, 0.182987, -0.281768, -0.0793947, 0.321816, 0.368554
15, 0.233567, 0.982951, 1, 0.144669, 0.1749, -0.9739, -0.131774, 0.148674, -0.980067, 9.74949, 21.8536, 355.091, 0.184564, -0.284158, -0.0796742, 0.320302, 0.364421
16, 0.25025, 0.98271, 1, 0.173892, 0.178951, -0.968369, -0.154628, 0.161324, -0.974713, 9.73601, 21.7569, 354.911, 0.178866, -0.278661, -0.0808726, 0.31945, 0.369065
17, 0.266933, 0.982696, 1, 0.159552, 0.176635, -0.971259, -0.160705, 0.151759, -0.975266, 9.55349, 22.0607, 354.684, 0.19006, -0.27254, -0.0807235, 0.299517, 0.375096
18, 0.283617, 0.983196, 1, 0.154555, 0.191248, -0.969297, -0.138459, 0.155174, -0.978136, 9.62657, 21.9683, 355.658, 0.181501, -0.270684, -0.0812917, 0.308249, 0.374453
19, 0.3003, 0.981523, 1, 0.201126, 0.180378, -0.962815, -0.158166, 0.155195, -0.97514, 9.66665, 22.0057, 355.058, 0.182943, -0.269839, -0.0811322, 0.321981, 0.372098
20, 0.316983, 0.982277, 1, 0.183553, 0.181859, -0.966041, -0.151417, 0.16252, -0.975018, 9.74983, 21.9784, 354.308, 0.179245, -0.271857, -0.0814933, 0.320036, 0.372926
21, 0.333667, 0.982618, 1, 0.218834, 0.178478, -0.9593, -0.157449, 0.153079, -0.97559, 9.74233, 22.0448, 354.821, 0.177956, -0.268868, -0.0818559, 0.331571, 0.365472
22, 0.35035, 0.982006, 1, 0.217757, 0.177121, -0.959797, -0.170781, 0.145162, -0.974557, 9.90726, 22.0547, 354.737, 0.179866, -0.271134, -0.082833, 0.325245, 0.361612
23, 0.367033, 0.982901, 1, 0.214946, 0.174411, -0.960926, -0.161202, 0.15762, -0.974253, 9.84488, 22.1011, 355.154, 0.178859, -0.266802, -0.0830013, 0.324776, 0.366369
24, 0.383717, 0.981644, 1, 0.21518, 0.182699, -0.959332, -0.157921, 0.162644, -0.973965, 10.1455, 22.09, 354.133, 0.18203, -0.273738, -0.0839622, 0.335512, 0.37509
25, 0.4004, 0.981986, 1, 0.205704, 0.187623, -0.96046, -0.163751, 0.156006, -0.974088, 10.2788, 22.0454, 353.622, 0.180372, -0.274627, -0.0834043, 0.328904, 0.372963
26, 0.417083, 0.982063, 1, 0.201449, 0.195442, -0.959803, -0.16615, 0.155283, -0.973797, 10.2466, 22.0854, 353.401, 0.181639, -0.271671, -0.0832228, 0.321704, 0.37855
27, 0.433767, 0.982197, 1, 0.186053, 0.185755, -0.964821, -0.142961, 0.136632, -0.980252, 10.5064, 22.1326, 353.96, 0.179592, -0.275865, -0.0842951, 0.328398, 0.359437
28, 0.45045, 0.982232, 1, 0.199608, 0.163383, -0.966159, -0.173936, 0.133526, -0.975662, 10.7504, 22.1802, 353.531, 0.18409, -0.27589, -0.0834698, 0.317134, 0.353001
29, 0.467133, 0.982666, 1, 0.210283, 0.178173, -0.961268, -0.177083, 0.15306, -0.972221, 10.7638, 22.0469, 353.067, 0.180245, -0.275276, -0.0838506, 0.323878, 0.367952
30, 0.483817, 0.982494, 1, 0.195861, 0.155735, -0.968186, -0.173457, 0.148571, -0.97357, 10.9851, 22.2769, 353.967, 0.187381, -0.277998, -0.0826349, 0.318463, 0.359733
31, 0.5005, 0.982692, 1, 0.201871, 0.168933, -0.964733, -0.177634, 0.144886, -0.973373, 11.1027, 22.2489, 353.7, 0.18697, -0.283208, -0.083061, 0.326683, 0.364158
32, 0.517183, 0.983775, 1, 0.190273, 0.173199, -0.966332, -0.185628, 0.157444, -0.969925, 11.1286, 22.1641, 352.737, 0.18284, -0.278818, -0.0842602, 0.313171, 0.37133
33, 0.533867, 0.983938, 1, 0.197232, 0.19714, -0.960331, -0.204479, 0.181427, -0.961911, 11.3269, 22.1798, 352.38, 0.182569, -0.280642, -0.084478, 0.312651, 0.398304
34, 0.55055, 0.983429, 1, 0.198607, 0.192556, -0.960977, -0.211442, 0.174846, -0.961624, 11.4722, 22.1775, 352.398, 0.181342, -0.28117, -0.0851123, 0.309154, 0.391018
35, 0.567233, 0.983949, 1, 0.202232, 0.192582, -0.960216, -0.209224, 0.176355, -0.961834, 11.4583, 22.1393, 352.234, 0.177435, -0.281855, -0.0860956, 0.31399, 0.388147
36, 0.583917, 0.984554, 1, 0.2043, 0.185154, -0.961239, -0.199163, 0.173905, -0.964412, 11.5488, 22.1835, 352.461, 0.176923, -0.278757, -0.0868872, 0.316009, 0.382445
37, 0.6006, 0.984461, 1, 0.196168, 0.188221, -0.962336, -0.216627, 0.163433, -0.962477, 11.7214, 22.3322, 354.038, 0.179724, -0.285316, -0.0875729, 0.309092, 0.381262
38, 0.617283, 0.984664, 1, 0.188438, 0.18624, -0.964264, -0.191556, 0.167928, -0.967009, 11.717, 22.2406, 353.824, 0.175344, -0.28415, -0.0883582, 0.318127, 0.377283
39, 0.633967, 0.985395, 1, 0.19443, 0.188584, -0.962618, -0.21104, 0.173916, -0.961881, 11.8445, 22.2042, 354.319, 0.175088, -0.287717, -0.0897938, 0.315727, 0.382518
40, 0.65065, 0.986867, 1, 0.170456, 0.202634, -0.964305, -0.203464, 0.156824, -0.966441, 11.8992, 22.2154, 355.582, 0.171419, -0.290351, -0.0919438, 0.308834, 0.375575
41, 0.667333, 0.986716, 1, 0.180118, 0.204399, -0.962174, -0.171802, 0.174574, -0.96954, 11.8441, 22.0706, 354.649, 0.171865, -0.286177, -0.0913479, 0.328532, 0.386856
42, 0.684017, 0.986656, 1, 0.174348, 0.207441, -0.962586, -0.191554, 0.16336, -0.967791, 11.8444, 22.0006, 355.828, 0.172447, -0.286229, -0.092514, 0.313604, 0.383537
43, 0.7007, 0.986897, 1, 0.161494, 0.205813, -0.965174, -0.167123, 0.153188, -0.973963, 11.9362, 21.7418, 355.106, 0.160682, -0.286335, -0.0960648, 0.321501, 0.366114
44, 0.717383, 0.987679, 1, 0.184691, 0.211527, -0.959763, -0.186128, 0.173303, -0.967121, 11.922, 21.7351, 355.808, 0.166368, -0.286883, -0.0958926, 0.324895, 0.385498
45, 0.734067, 0.986982, 1, 0.181506, 0.207354, -0.96128, -0.163894, 0.145602, -0.975674, 11.8935, 21.4653, 356.626, 0.158731, -0.288215, -0.0969592, 0.335049, 0.359507
46, 0.75075, 0.986648, 1, 0.218852, 0.184059, -0.958241, -0.193255, 0.161705, -0.967732, 11.8026, 21.2797, 356.351, 0.162635, -0.283043, -0.0978033, 0.333419, 0.361201
47, 0.767433, 0.987098, 1, 0.172701, 0.189386, -0.966596, -0.168589, 0.158704, -0.972826, 11.8051, 21.2687, 357.456, 0.160774, -0.290099, -0.0987204, 0.329746, 0.359251
48, 0.784117, 0.987361, 1, 0.209127, 0.190155, -0.959222, -0.190799, 0.161069, -0.968325, 11.7097, 20.9018, 357.828, 0.149848, -0.28621, -0.100073, 0.334487, 0.351099
49, 0.8008, 0.987203, 1, 0.176183, 0.191193, -0.965611, -0.183924, 0.163595, -0.969231, 11.7386, 20.6838, 358.702, 0.148843, -0.291737, -0.100075, 0.326355, 0.350196
50, 0.817483, 0.986969, 1, 0.175489, 0.197285, -0.964511, -0.192609, 0.177896, -0.965015, 11.6276, 20.6621, 359.024, 0.155782, -0.288355, -0.0996675, 0.318925, 0.369157
51, 0.834167, 0.98733, 1, 0.218462, 0.181011, -0.95891, -0.182993, 0.166142, -0.968974, 11.5235, 20.2255, 359.129, 0.1445, -0.287943, -0.102952, 0.346291, 0.34252
52, 0.85085, 0.987713, 1, 0.15922, 0.254002, -0.954008, -0.172822, 0.217912, -0.960545, 11.4951, 19.5625, 357.202, 0.141676, -0.285497, -0.103684, 0.326878, 0.407731
53, 0.867533, 0.987379, 1, 0.199247, 0.274968, -0.940581, -0.133539, 0.244119, -0.960507, 11.3526, 18.962, 355.181, 0.157557, -0.285877, -0.100757, 0.374262, 0.448141
