frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.970033, 1, -0.08297, 0.208428, -0.974512, -0.42932, 0.202027, -0.880267, 49.2226, -4.58269, 338.005, 0.19294, 0.0326311, 0.067619, -0.396385, 0.41713
2, 0.0166833, 0.974669, 1, -0.0914852, 0.202575, -0.974984, -0.441196, 0.200668, -0.874687, 49.5477, -5.24347, 338.642, 0.218942, 0.0109177, 0.084303, -0.380904, 0.428058
3, 0.0333667, 0.976359, 1, -0.0985416, 0.204243, -0.973948, -0.440485, 0.208191, -0.873287, 49.7672, -5.50478, 337.495, 0.236134, 0.0027989, 0.0957471, -0.375711, 0.444002
4, 0.05005, 0.976852, 1, -0.107245, 0.202901, -0.973309, -0.44065, 0.211659, -0.872369, 50.6314, -5.75135, 338.456, 0.256757, 0.00100459, 0.0999412, -0.379734, 0.460104
5, 0.0667333, 0.976285, 1, -0.109025, 0.201216, -0.973461, -0.452364, 0.208914, -0.867019, 51.5177, -5.93067, 339.959, 0.269578, -0.00188152, 0.104372, -0.384694, 0.46739
6, 0.0834167, 0.978052, 1, -0.114883, 0.201945, -0.972636, -0.452445, 0.204821, -0.867952, 52.3069, -6.16091, 340.778, 0.28403, -0.00683781, 0.108023, -0.380799, 0.475897
7, 0.1001, 0.977946, 1, -0.112751, 0.199551, -0.973379, -0.454192, 0.202288, -0.867634, 53.543, -6.05413, 340.49, 0.30336, -0.000502062, 0.111944, -0.387667, 0.487968
8, 0.116783, 0.977782, 1, -0.127175, 0.20195, -0.971104, -0.474916, 0.20317, -0.856258, 54.6969, -5.96309, 341.716, 0.323379, -0.00398116, 0.120223, -0.406262, 0.50499
9, 0.133467, 0.97726, 1, -0.13125, 0.200929, -0.970773, -0.469733, 0.195845, -0.860811, 55.5242, -5.75774, 341.835, 0.338759, -0.00954313, 0.123451, -0.398067, 0.512341
10, 0.15015, 0.978409, 1, -0.133748, 0.208112, -0.968917, -0.470837, 0.185702, -0.862454, 56.1624, -5.37493, 341.826, 0.338182, -0.0161856, 0.126449, -0.392279, 0.508743
11, 0.166833, 0.97826, 1, -0.135875, 0.204219, -0.96945, -0.476913, 0.195015, -0.857043, 56.3572, -5.0549, 341.873, 0.353231, -0.00950353, 0.123537, -0.408988, 0.528107
12, 0.183517, 0.978106, 1, -0.132726, 0.209379, -0.968785, -0.469878, 0.200454, -0.85967, 56.6498, -4.70641, 342.286, 0.349742, -0.018814, 0.124387, -0.393111, 0.530135
13, 0.2002, 0.977876, 1, -0.140168, 0.207458, -0.96815, -0.475671, 0.191289, -0.858572, 56.9695, -4.04034, 341.98, 0.346795, -0.0204659, 0.130393, -0.394727, 0.518256
14, 0.216883, 0.977659, 1, -0.137725, 0.205048, -0.969014, -0.47942, 0.18587, -0.857676, 57.2412, -3.41983, 342.152, 0.343823, -0.0232231, 0.132641, -0.390243, 0.510732
15, 0.233567, 0.978263, 1, -0.137032, 0.205063, -0.969109, -0.471482, 0.183253, -0.862626, 57.4233, -3.12897, 343.283, 0.334653, -0.0362891, 0.13716, -0.366429, 0.498601
16, 0.25025, 0.976601, 1, -0.139376, 0.20178, -0.969463, -0.471141, 0.184424, -0.862563, 57.3159, -2.74691, 343.012, 0.343953, -0.0315048, 0.134575, -0.374275, 0.50713
17, 0.266933, 0.976218, 1, -0.135749, 0.203104, -0.969701, -0.468959, 0.179368, -0.864815, 57.2743, -2.32444, 342.493, 0.351364, -0.0271113, 0.133478, -0.376665, 0.512105
18, 0.283617, 0.976234, 1, -0.136649, 0.20137, -0.969937, -0.470008, 0.18301, -0.863481, 57.0394, -2.18605, 342.685, 0.337719, -0.026163, 0.13782, -0.377282, 0.49898
19, 0.3003, 0.976802, 1, -0.137168, 0.205907, -0.96891, -0.47232, 0.184385, -0.861926, 56.7175, -2.20098, 342.189, 0.343376, -0.0162013, 0.136679, -0.393373, 0.507642
20, 0.316983, 0.976331, 1, -0.141976, 0.201429, -0.969159, -0.472515, 0.186958, -0.861264, 56.6843, -2.33481, 342.788, 0.333207, -0.0243009, 0.138256, -0.384838, 0.497663
21, 0.333667, 0.977536, 1, -0.140535, 0.202098, -0.96923, -0.469138, 0.190071, -0.862428, 56.5653, -2.47153, 342.397, 0.332673, -0.0231912, 0.136903, -0.385086, 0.498994
22, 0.35035, 0.977013, 1, -0.13636, 0.2014, -0.969971, -0.468943, 0.188491, -0.862881, 56.4832, -2.54904, 341.976, 0.349744, -0.0163059, 0.135559, -0.393171, 0.514813
23, 0.367033, 0.977437, 1, -0.139705, 0.202335, -0.9693, -0.477832, 0.189298, -0.857813, 56.5739, -2.55359, 342.492, 0.341626, -0.0173494, 0.139511, -0.397788, 0.506545
24, 0.383717, 0.976947, 1, -0.142766, 0.203227, -0.968667, -0.471693, 0.18963, -0.861131, 56.5336, -2.72864, 342.507, 0.333483, -0.0262657, 0.143118, -0.383104, 0.498051
25, 0.4004, 0.977288, 1, -0.145343, 0.202981, -0.968336, -0.466355, 0.187397, -0.86452, 56.5643, -2.92771, 342.675, 0.3224, -0.0350347, 0.145955, -0.367753, 0.485811
26, 0.417083, 0.976766, 1, -0.140832, 0.202443, -0.969115, -0.475385, 0.186592, -0.859763, 56.6379, -3.07752, 342.233, 0.324977, -0.0327469, 0.147057, -0.374159, 0.486651
27, 0.433767, 0.97739, 1, -0.143721, 0.205734, -0.967997, -0.473403, 0.175516, -0.863182, 56.7428, -3.3072, 341.703, 0.313604, -0.0340545, 0.148465, -0.369855, 0.470123
28, 0.45045, 0.976514, 1, -0.14513, 0.205128, -0.967915, -0.468463, 0.1752, -0.865937, 56.7551, -3.76218, 340.81, 0.325416, -0.0322267, 0.144242, -0.370095, 0.483732
29, 0.467133, 0.977022, 1, -0.145276, 0.202665, -0.968412, -0.471598, 0.183071, -0.862601, 56.9849, -3.79695, 341.582, 0.322611, -0.0423541, 0.145991, -0.360253, 0.481845
