frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.964302, 1, 0.211686, 0.214717, -0.95346, -0.0491119, 0.26081, -0.96414, 15.7922, 10.1261, 251.529, -0.0640527, -0.197399, -0.0942727, 0.336381, 0.233119
2, 0.0166833, 0.96788, 1, 0.210939, 0.214855, -0.953594, -0.0457795, 0.251874, -0.966677, 16.6619, 8.96455, 250.684, -0.0726508, -0.189235, -0.114088, 0.327064, 0.215319
3, 0.0333667, 0.968491, 1, 0.21474, 0.222573, -0.950972, -0.04231, 0.249204, -0.967526, 17.0884, 8.36206, 251.537, -0.0718319, -0.187436, -0.1256, 0.328035, 0.214835
4, 0.05005, 0.967481, 1, 0.239527, 0.229508, -0.943373, -0.0330066, 0.248445, -0.968084, 17.0869, 8.32328, 253.403, -0.0696271, -0.178651, -0.138593, 0.332496, 0.214318
5, 0.0667333, 0.969575, 1, 0.249169, 0.2345, -0.939641, -0.0270828, 0.237685, -0.970965, 16.8559, 8.11033, 252.808, -0.0635158, -0.171823, -0.150865, 0.333165, 0.2149
6, 0.0834167, 0.984832, 1, 0.270196, 0.223539, -0.936496, -0.00406788, 0.217673, -0.976013, 16.5934, 7.33616, 253.635, -0.0661217, -0.157439, -0.168645, 0.335867, 0.186997
7, 0.1001, 0.971941, 1, 0.260287, 0.204656, -0.943592, -0.021329, 0.24748, -0.968658, 15.4306, 7.23166, 252.838, -0.0518929, -0.161623, -0.150719, 0.331862, 0.218551
8, 0.116783, 0.985558, 1, 0.270694, 0.209235, -0.939652, 0.000311217, 0.236263, -0.971689, 15.3303, 7.03812, 253.083, -0.0547796, -0.154821, -0.164162, 0.338826, 0.204956
9, 0.133467, 0.970502, 1, 0.257551, 0.208359, -0.943533, -0.0122954, 0.257986, -0.96607, 14.6774, 7.42752, 252.597, -0.039725, -0.162324, -0.149236, 0.338652, 0.23952
10, 0.15015, 0.986159, 1, 0.269876, 0.21323, -0.938989, -0.0015131, 0.219661, -0.975575, 15.6379, 7.54899, 252.711, -0.0542692, -0.15709, -0.173794, 0.339499, 0.195405
11, 0.166833, 0.986755, 1, 0.259672, 0.202261, -0.944278, -0.0239501, 0.242581, -0.969835, 15.4096, 7.469, 252.484, -0.0398407, -0.158178, -0.157219, 0.328473, 0.226745
12, 0.183517, 0.972195, 1, 0.241142, 0.202432, -0.949143, -0.0391012, 0.255529, -0.96601, 15.8713, 7.69477, 252.397, -0.034159, -0.170543, -0.146084, 0.329241, 0.246598
