frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.940637, 1, 0.0768667, 0.287075, -0.954819, -0.27625, 0.207214, -0.938482, 33.2577, -24.4337, 375.395, -0.313118, -0.115749, 0.116147, -0.0324944, -0.0411701
2, 0.0166833, 0.940585, 1, 0.0982352, 0.28842, -0.952451, -0.245708, 0.204145, -0.947603, 31.9804, -24.5355, 373.054, -0.334384, -0.125741, 0.116914, 0.0064076, -0.0619966
3, 0.0333667, 0.943081, 1, 0.113653, 0.281213, -0.952892, -0.250181, 0.199349, -0.947454, 29.9385, -24.3113, 372.91, -0.339639, -0.129984, 0.120828, 0.0178085, -0.0734688
4, 0.05005, 0.944318, 1, 0.133747, 0.266179, -0.9546, -0.243981, 0.199804, -0.948974, 26.7206, -22.74, 372.468, -0.326619, -0.114661, 0.1191, 0.0153995, -0.0656021
5, 0.0667333, 0.948298, 1, 0.114825, 0.271822, -0.955473, -0.250001, 0.200474, -0.947264, 24.6585, -21.0129, 370.498, -0.306757, -0.102843, 0.119355, -0.0101195, -0.0422875
6, 0.0834167, 0.942992, 1, 0.129133, 0.268932, -0.954464, -0.245641, 0.189644, -0.950629, 24.635, -20.5985, 372.48, -0.317327, -0.119091, 0.119097, 0.0193173, -0.0593525
7, 0.1001, 0.939851, 1, 0.128591, 0.261681, -0.95655, -0.234523, 0.181865, -0.954947, 25.033, -20.5245, 372.976, -0.334811, -0.129753, 0.125388, 0.0368249, -0.0861704
8, 0.116783, 0.938793, 1, 0.124942, 0.258802, -0.957816, -0.239575, 0.178343, -0.954357, 25.1164, -20.161, 371.092, -0.346595, -0.133223, 0.129401, 0.0358576, -0.102995
9, 0.133467, 0.939806, 1, 0.126915, 0.250921, -0.959652, -0.247703, 0.174101, -0.953065, 24.6027, -19.894, 370.701, -0.362138, -0.141763, 0.13042, 0.0443695, -0.126038
10, 0.15015, 0.939095, 1, 0.122832, 0.256346, -0.958749, -0.248946, 0.179077, -0.951818, 24.3411, -19.7915, 369.735, -0.369693, -0.136189, 0.131836, 0.0337453, -0.129585
11, 0.166833, 0.938776, 1, 0.125228, 0.251009, -0.95985, -0.241579, 0.176275, -0.954236, 24.4264, -19.7551, 369.99, -0.373449, -0.138797, 0.131492, 0.0430446, -0.1375
