frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.960016, 1, 0.169215, 0.233352, -0.957556, -0.0263259, 0.131324, -0.99099, 17.6936, 55.5545, 393.77, 0.272635, -0.175937, 0.0475968, 0.269604, 0.464304
2, 0.0333667, 0.961664, 1, 0.183247, 0.249952, -0.95076, -0.00249707, 0.132729, -0.991149, 17.3044, 55.299, 393.018, 0.288831, -0.181168, 0.0540938, 0.294811, 0.491005
3, 0.0667333, 0.930532, 1, 0.188429, 0.240335, -0.952226, -0.0137845, 0.112123, -0.993599, 17.7846, 55.9586, 391.985, 0.31411, -0.171132, 0.0568437, 0.279743, 0.497726
4, 0.1001, 0.956384, 1, 0.188309, 0.250909, -0.949518, -0.0340801, 0.104062, -0.993987, 17.2725, 54.0615, 393.585, 0.295734, -0.174376, 0.0698278, 0.268576, 0.479769
5, 0.133467, 0.924822, 1, 0.199699, 0.256218, -0.945765, -0.0148614, 0.11088, -0.993723, 17.1559, 53.4719, 394.453, 0.288812, -0.16872, 0.0658005, 0.278862, 0.481416
6, 0.166833, 0.952749, 1, 0.190696, 0.253289, -0.948409, -0.0155117, 0.0983246, -0.995034, 17.0349, 52.5461, 394.029, 0.282174, -0.173446, 0.0776629, 0.276935, 0.467586
7, 0.2002, 0.919324, 1, 0.198428, 0.259013, -0.945272, -0.00673476, 0.118117, -0.992977, 17.238, 51.7025, 394.707, 0.289061, -0.163988, 0.0741519, 0.276404, 0.487945
8, 0.233567, 0.952011, 1, 0.18601, 0.257289, -0.948263, -0.0184819, 0.106246, -0.994168, 17.7101, 51.8826, 393.048, 0.287735, -0.175898, 0.0857822, 0.275104, 0.478951
9, 0.266933, 0.924035, 1, 0.187679, 0.261746, -0.946713, -0.00518592, 0.119122, -0.992866, 17.8584, 52.219, 394.389, 0.30375, -0.167061, 0.0836347, 0.27375, 0.503117
10, 0.3003, 0.930741, 1, 0.176169, 0.258023, -0.949941, -0.0245941, 0.106604, -0.993997, 17.1991, 51.5327, 392.081, 0.311822, -0.162308, 0.100277, 0.246645, 0.501464
11, 0.333667, 0.938623, 1, 0.180524, 0.260826, -0.948357, -0.045009, 0.0830442, -0.995529, 16.5359, 52.9995, 389.828, 0.359782, -0.154164, 0.115216, 0.22616, 0.533837
12, 0.367033, 0.932933, 1, 0.159734, 0.258187, -0.952798, -0.0322165, 0.100162, -0.994449, 16.077, 53.862, 392.123, 0.359831, -0.150096, 0.1249, 0.213757, 0.536989
13, 0.4004, 0.933318, 1, 0.174208, 0.272536, -0.946243, -0.0847791, 0.111189, -0.990177, 15.7263, 53.6996, 392.284, 0.34149, -0.147542, 0.12923, 0.187499, 0.530288
14, 0.433767, 0.937754, 1, 0.182266, 0.29206, -0.938872, -0.0823534, 0.121388, -0.989183, 15.9017, 53.2727, 395.152, 0.285294, -0.156112, 0.130794, 0.199033, 0.498537
15, 0.467133, 0.934711, 1, 0.211625, 0.293665, -0.932189, -0.0762705, 0.117829, -0.990101, 15.7411, 53.2641, 395.877, 0.290243, -0.152671, 0.131213, 0.215799, 0.506742
16, 0.5005, 0.926262, 1, 0.158118, 0.29225, -0.94318, -0.0798618, 0.111635, -0.990535, 15.0297, 53.8858, 399.812, 0.294801, -0.160644, 0.144373, 0.192799, 0.502282
17, 0.533867, 0.915161, 1, 0.160641, 0.294428, -0.942076, -0.092514, 0.115957, -0.988936, 14.5754, 53.8418, 399.037, 0.312007, -0.146944, 0.146299, 0.172397, 0.520783
18, 0.567233, 0.920921, 1, 0.164272, 0.28504, -0.944334, -0.0907946, 0.114424, -0.989274, 14.3966, 53.8454, 400.336, 0.310294, -0.151752, 0.148534, 0.181965, 0.513103
19, 0.6006, 0.927151, 1, 0.174774, 0.284376, -0.942648, -0.094188, 0.107877, -0.989692, 14.0851, 54.0299, 401.618, 0.306856, -0.149372, 0.150655, 0.182662, 0.507288
20, 0.633967, 0.920046, 1, 0.210886, 0.274635, -0.938138, -0.0975641, 0.101224, -0.990068, 13.8783, 54.3038, 402.417, 0.325988, -0.148882, 0.147365, 0.20446, 0.520529
21, 0.667333, 0.92168, 1, 0.173131, 0.28417, -0.943013, -0.0926843, 0.108391, -0.989778, 13.784, 54.1899, 401.248, 0.332085, -0.147892, 0.144576, 0.184176, 0.530913
22, 0.7007, 0.919901, 1, 0.176136, 0.285745, -0.94198, -0.0901088, 0.106453, -0.990226, 13.5866, 54.151, 401.815, 0.329649, -0.148009, 0.142199, 0.187739, 0.53021
23, 0.734067, 0.922672, 1, 0.176723, 0.281492, -0.94315, -0.0916313, 0.102983, -0.990453, 13.3892, 54.0435, 401.518, 0.326474, -0.148907, 0.14029, 0.18995, 0.523671
24, 0.767433, 0.92009, 1, 0.166172, 0.278621, -0.945916, -0.111125, 0.119654, -0.986577, 13.2123, 54.3561, 401.064, 0.335663, -0.150625, 0.140587, 0.174581, 0.536365
25, 0.8008, 0.927982, 1, 0.203083, 0.269619, -0.941309, -0.109119, 0.100744, -0.98891, 13.0175, 54.3724, 401.817, 0.334606, -0.153631, 0.13861, 0.202328, 0.525232
26, 0.834167, 0.924862, 1, 0.18854, 0.27358, -0.94319, -0.129368, 0.106138, -0.9859, 12.871, 54.3222, 400.445, 0.335349, -0.155696, 0.136725, 0.185411, 0.528011
27, 0.867533, 0.921441, 1, 0.234514, 0.270947, -0.93359, -0.13469, 0.121111, -0.983459, 13.1613, 54.1968, 397.93, 0.335011, -0.148493, 0.128002, 0.2007, 0.536749
28, 0.9009, 0.91625, 1, 0.216147, 0.276035, -0.936528, -0.138517, 0.124132, -0.98255, 13.1001, 54.6594, 396.563, 0.33865, -0.147816, 0.126126, 0.186235, 0.54143
29, 0.934267, 0.917154, 1, 0.201455, 0.275205, -0.940042, -0.126315, 0.125924, -0.983965, 13.1032, 55.0325, 395.468, 0.313192, -0.15877, 0.127435, 0.196034, 0.517106
30, 0.967633, 0.911971, 1, 0.225063, 0.274587, -0.934852, -0.130999, 0.128292, -0.983046, 13.064, 54.7592, 394.487, 0.324297, -0.163396, 0.129326, 0.211972, 0.529509
31, 1.001, 0.914072, 1, 0.235031, 0.274782, -0.932339, -0.133585, 0.127822, -0.98276, 13.1864, 55.0437, 393.763, 0.327051, -0.168137, 0.128099, 0.223109, 0.532812
32, 1.03437, 0.913072, 1, 0.174915, 0.279109, -0.944194, -0.136761, 0.12422, -0.982785, 13.0576, 55.1225, 392.672, 0.323325, -0.167818, 0.128574, 0.18633, 0.524826
33, 1.06773, 0.958725, 1, 0.226718, 0.254986, -0.93999, -0.124334, 0.100732, -0.987114, 12.8989, 55.1755, 388.075, 0.349225, -0.167537, 0.130102, 0.230229, 0.527138
34, 1.1011, 0.918261, 1, 0.182244, 0.249425, -0.951091, -0.122719, 0.106613, -0.986698, 13.0534, 55.4145, 390.42, 0.347022, -0.16922, 0.121289, 0.205578, 0.521616
35, 1.13447, 0.911863, 1, 0.233822, 0.240514, -0.942062, -0.116188, 0.105796, -0.987577, 13.0595, 55.4382, 389.759, 0.35746, -0.168586, 0.125044, 0.238726, 0.530063
36, 1.16783, 0.962869, 1, 0.223905, 0.243769, -0.943633, -0.121911, 0.110993, -0.986315, 13.1184, 55.7382, 389.928, 0.353855, -0.171509, 0.125891, 0.233641, 0.530399
37, 1.2012, 0.923237, 1, 0.181082, 0.25273, -0.95044, -0.120317, 0.116305, -0.985899, 13.4013, 55.5176, 390.184, 0.343403, -0.169541, 0.11424, 0.206299, 0.525723
38, 1.23457, 0.961852, 1, 0.207929, 0.246807, -0.946495, -0.107463, 0.111705, -0.987914, 13.5452, 55.3696, 390.136, 0.349733, -0.173976, 0.118849, 0.234502, 0.527314
39, 1.26793, 0.934968, 1, 0.169731, 0.252434, -0.952611, -0.13831, 0.128619, -0.982002, 13.8421, 54.9276, 388.363, 0.354213, -0.167373, 0.106739, 0.187233, 0.540563
40, 1.3013, 0.960727, 1, 0.208335, 0.253161, -0.944725, -0.116003, 0.122936, -0.985611, 14.0876, 55.1411, 389.662, 0.333475, -0.178997, 0.11131, 0.23513, 0.521888
41, 1.33467, 0.92874, 1, 0.149255, 0.2545, -0.955486, -0.13508, 0.129812, -0.982294, 14.0697, 55.1235, 388.846, 0.357898, -0.164995, 0.101141, 0.173451, 0.544709
42, 1.36803, 0.918564, 1, 0.213272, 0.245315, -0.945693, -0.125204, 0.124021, -0.984349, 14.2538, 54.9392, 389.542, 0.350647, -0.170284, 0.104708, 0.220768, 0.533259
43, 1.4014, 0.916858, 1, 0.210274, 0.243769, -0.946764, -0.118714, 0.126072, -0.984892, 14.3779, 54.8438, 388.805, 0.352352, -0.171616, 0.106895, 0.224681, 0.535148
44, 1.43477, 0.954576, 1, 0.212732, 0.246184, -0.945589, -0.115599, 0.126306, -0.985233, 14.4824, 54.9901, 389.18, 0.350189, -0.175726, 0.108879, 0.232517, 0.536041
45, 1.46813, 0.925197, 1, 0.224537, 0.246609, -0.942744, -0.12752, 0.120378, -0.984504, 14.3974, 55.0093, 389.556, 0.359818, -0.170589, 0.102838, 0.227048, 0.544306
46, 1.5015, 0.917383, 1, 0.213923, 0.251451, -0.943933, -0.124381, 0.127596, -0.983996, 14.4729, 54.9414, 389.247, 0.354009, -0.172371, 0.105511, 0.223505, 0.542419
47, 1.53487, 0.913635, 1, 0.215349, 0.25187, -0.943497, -0.129814, 0.13047, -0.982917, 14.4377, 54.9223, 388.942, 0.351356, -0.171965, 0.107788, 0.22044, 0.540743
48, 1.56823, 0.91587, 1, 0.203265, 0.251556, -0.946257, -0.136855, 0.132488, -0.981691, 14.484, 55.1035, 389.233, 0.350172, -0.172696, 0.10916, 0.210141, 0.540737
49, 1.6016, 0.914814, 1, 0.191446, 0.250314, -0.949048, -0.143645, 0.128418, -0.981262, 14.439, 54.9543, 389.463, 0.345595, -0.174742, 0.108619, 0.201236, 0.531443
50, 1.63497, 0.95686, 1, 0.184637, 0.251834, -0.949994, -0.146368, 0.12995, -0.980658, 14.5322, 54.8683, 388.907, 0.342983, -0.17612, 0.10782, 0.197867, 0.530698
51, 1.66833, 0.931618, 1, 0.207915, 0.250553, -0.945513, -0.15813, 0.134799, -0.978174, 14.6591, 55.0031, 388.843, 0.353769, -0.174894, 0.0978077, 0.204833, 0.547539
52, 1.7017, 0.960709, 1, 0.183627, 0.246225, -0.951659, -0.148549, 0.136395, -0.979454, 14.7475, 54.7891, 388.506, 0.348864, -0.176457, 0.101368, 0.196692, 0.536969
53, 1.73507, 0.958948, 1, 0.205881, 0.249154, -0.946327, -0.155804, 0.143024, -0.977379, 14.9046, 54.8358, 388.853, 0.355452, -0.177125, 0.092644, 0.207885, 0.552311
54, 1.76843, 0.932592, 1, 0.193091, 0.252203, -0.948214, -0.168449, 0.140774, -0.975606, 15.0977, 54.8088, 387.678, 0.368581, -0.176823, 0.0867898, 0.193823, 0.565095
55, 1.8018, 0.958489, 1, 0.183712, 0.250626, -0.950493, -0.143014, 0.139086, -0.979899, 14.9877, 54.7133, 387.38, 0.348331, -0.178835, 0.0943159, 0.203673, 0.541068
56, 1.83517, 0.935355, 1, 0.203054, 0.251847, -0.946225, -0.164701, 0.155948, -0.973937, 15.0829, 54.8462, 387.07, 0.370943, -0.17713, 0.0877638, 0.202921, 0.576151
57, 1.86853, 0.958662, 1, 0.181171, 0.249957, -0.951156, -0.147265, 0.139428, -0.979221, 15.1143, 54.6706, 387.214, 0.347804, -0.181059, 0.0939688, 0.202982, 0.54045
58, 1.9019, 0.964426, 1, 0.198091, 0.247012, -0.948549, -0.169321, 0.14665, -0.974589, 15.2321, 54.8254, 386.824, 0.369817, -0.179261, 0.0871603, 0.200459, 0.567838
59, 1.93527, 0.935472, 1, 0.193363, 0.246821, -0.949574, -0.174556, 0.139633, -0.974696, 15.3546, 54.8723, 386.439, 0.370926, -0.176548, 0.0833973, 0.191008, 0.564724
60, 1.96863, 0.962167, 1, 0.177658, 0.24319, -0.95357, -0.168503, 0.140217, -0.975677, 15.5504, 54.7892, 387.263, 0.360265, -0.185689, 0.0924477, 0.194693, 0.549011
61, 2.002, 0.9659, 1, 0.179301, 0.240981, -0.953824, -0.181681, 0.149045, -0.971997, 15.7616, 54.7521, 387.147, 0.371844, -0.187813, 0.0846863, 0.192441, 0.567048
62, 2.03537, 0.962373, 1, 0.137181, 0.265247, -0.954372, -0.178851, 0.158216, -0.971072, 15.8423, 54.6266, 386.618, 0.36843, -0.184137, 0.0805122, 0.162963, 0.578485
63, 2.06873, 0.965375, 1, 0.132992, 0.255616, -0.957587, -0.18513, 0.160114, -0.969583, 15.9565, 54.6797, 386.102, 0.3787, -0.183471, 0.0767715, 0.157162, 0.584184
64, 2.1021, 0.960403, 1, 0.170297, 0.236482, -0.956596, -0.171272, 0.152534, -0.973344, 16.0824, 54.8036, 387.707, 0.377314, -0.185126, 0.075791, 0.188974, 0.571824
65, 2.13547, 0.960517, 1, 0.149145, 0.241527, -0.958864, -0.145293, 0.16151, -0.976117, 16.0557, 54.5372, 387.233, 0.377846, -0.181293, 0.0750593, 0.187552, 0.579409
66, 2.16883, 0.952515, 1, 0.138727, 0.252778, -0.957527, -0.109075, 0.149015, -0.982801, 16.0478, 54.3185, 387.704, 0.356245, -0.179892, 0.0743798, 0.200384, 0.557544
67, 2.2022, 0.914467, 1, 0.139056, 0.246017, -0.959239, -0.0852196, 0.144433, -0.985838, 16.1303, 54.3612, 387.618, 0.361482, -0.179078, 0.0740901, 0.214445, 0.558075
68, 2.23557, 0.943553, 1, 0.158528, 0.242611, -0.957083, -0.0844582, 0.140161, -0.98652, 16.0778, 54.3592, 387.368, 0.351527, -0.187329, 0.08564, 0.23402, 0.543878
69, 2.26893, 0.955528, 1, 0.169158, 0.237671, -0.956503, -0.0758879, 0.204351, -0.975952, 16.0978, 54.24, 385.687, 0.367003, -0.182482, 0.0843605, 0.242903, 0.593581
70, 2.3023, 0.95079, 1, 0.162339, 0.22618, -0.960463, -0.0611167, 0.153173, -0.986308, 16.1305, 54.2083, 384.795, 0.376459, -0.178719, 0.0838027, 0.243589, 0.571027
71, 2.33567, 0.928692, 1, 0.157355, 0.220595, -0.962589, -0.0578975, 0.111426, -0.992085, 16.1538, 53.9574, 383.168, 0.398717, -0.174684, 0.0837513, 0.239936, 0.568903
72, 2.36903, 0.927387, 1, 0.178935, 0.205431, -0.962175, -0.0758635, 0.0834904, -0.993617, 15.8605, 53.395, 379.5, 0.418857, -0.174093, 0.0883165, 0.244631, 0.565688
73, 2.4024, 0.927859, 1, 0.191002, 0.213426, -0.958106, -0.0736494, 0.0864217, -0.993533, 15.7452, 53.0027, 377.71, 0.423731, -0.175633, 0.0893284, 0.257385, 0.577976
74, 2.43577, 0.933506, 1, 0.196093, 0.20528, -0.958857, -0.0659042, 0.0938571, -0.993402, 15.6809, 52.7679, 376.966, 0.431295, -0.175719, 0.0886334, 0.266742, 0.58618
75, 2.46913, 0.954216, 1, 0.201026, 0.211359, -0.956512, -0.120843, 0.122044, -0.985141, 15.7681, 52.7687, 378.398, 0.434844, -0.181151, 0.0900616, 0.243997, 0.605334
76, 2.5025, 0.955243, 1, 0.20463, 0.215555, -0.95481, -0.116268, 0.134786, -0.98403, 15.725, 52.7552, 379.102, 0.427945, -0.180506, 0.0896588, 0.245581, 0.609683
