frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.984685, 1, 0.368156, 0.285883, -0.884721, 0.136827, 0.279586, -0.950321, -96.8863, -7.85231, 417.1, -0.0327251, -0.0240127, 0.0494326, 0.305706, 0.312695
2, 0.0166833, 0.987653, 1, 0.344282, 0.296772, -0.890728, 0.113243, 0.285038, -0.951803, -94.6828, -8.25294, 417.024, -0.0422984, -0.0213321, 0.051415, 0.275693, 0.310358
3, 0.0333667, 0.987785, 1, 0.32797, 0.30535, -0.893978, 0.0686942, 0.297239, -0.952329, -91.9877, -8.83482, 417.124, -0.0451625, -0.0210256, 0.0539709, 0.241052, 0.315973
4, 0.05005, 0.987974, 1, 0.330415, 0.313326, -0.89031, 0.0615379, 0.289827, -0.955099, -89.7531, -10.0183, 418.118, -0.0388222, -0.0270447, 0.0531263, 0.246253, 0.323085
5, 0.0667333, 0.987985, 1, 0.308229, 0.324289, -0.894333, 0.0280403, 0.312879, -0.949379, -87.4743, -11.1997, 417.381, -0.042143, -0.0262456, 0.0501758, 0.215046, 0.334195
6, 0.0834167, 0.989176, 1, 0.306, 0.320155, -0.896585, 0.0108356, 0.308489, -0.951166, -83.815, -11.4475, 415.034, -0.0417597, -0.0233004, 0.0496454, 0.199856, 0.32904
7, 0.1001, 0.987532, 1, 0.300844, 0.315634, -0.899927, 0.00938745, 0.306832, -0.951717, -80.4837, -11.1518, 414.907, -0.0355694, -0.0246752, 0.0515535, 0.196315, 0.331834
8, 0.116783, 0.985182, 1, 0.316565, 0.307899, -0.89721, 0.0300397, 0.288032, -0.95715, -79.3623, -10.8975, 416.517, -0.0336691, -0.0226651, 0.053013, 0.213154, 0.321217
9, 0.133467, 0.985964, 1, 0.312256, 0.310135, -0.897949, 0.0397411, 0.296867, -0.954092, -79.1964, -10.6889, 417.077, -0.0298925, -0.0217519, 0.0513496, 0.21533, 0.330349
10, 0.15015, 0.986013, 1, 0.325319, 0.303252, -0.89566, 0.0433286, 0.293629, -0.954937, -79.1764, -10.2419, 417.214, -0.0269531, -0.0199102, 0.0501382, 0.222494, 0.328769
