frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_2_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_angle, y_angle
1, 0, 0.987592, 1, 0.099588, -0.0246742, -0.994723, -0.177844, 0.0277702, -0.983667, 11.9055, 85.6552, 502.811, 0.0705756, -0.172886, -0.0482919, 0.159452, 0.0897759
2, 0.0166833, 0.988684, 1, 0.109759, -0.0108344, -0.993899, -0.159232, 0.0267356, -0.986879, 11.6086, 84.74, 503.265, 0.0556127, -0.149652, -0.0666305, 0.144758, 0.0814337
3, 0.0333667, 0.9866, 1, 0.100923, -0.00725645, -0.994868, -0.153448, 0.0305747, -0.987684, 10.888, 84.3305, 506.603, 0.11524, -0.157861, -0.059488, 0.154276, 0.142472
4, 0.05005, 0.98889, 1, 0.116799, -0.0427213, -0.992236, -0.166981, 0.0236655, -0.985676, 11.567, 84.0264, 506.783, 0.0992927, -0.149671, -0.0673231, 0.142915, 0.105732
5, 0.0667333, 0.984745, 1, 0.109976, -0.0294426, -0.993498, -0.161596, 0.0308361, -0.986375, 11.535, 83.4543, 505.774, 0.124949, -0.158089, -0.0598255, 0.1545, 0.140886
6, 0.0834167, 0.988523, 1, 0.109478, -0.032738, -0.99345, -0.173645, 0.0256905, -0.984473, 11.8988, 83.8176, 506.5, 0.111098, -0.150538, -0.0681516, 0.13757, 0.123972
7, 0.1001, 0.985023, 1, 0.102694, -0.0327591, -0.994173, -0.183403, 0.0358848, -0.982383, 11.6844, 83.2645, 505.744, 0.132263, -0.158198, -0.060514, 0.139469, 0.150026
8, 0.116783, 0.988282, 1, 0.100349, -0.0309045, -0.994472, -0.186346, 0.0281825, -0.98208, 12.6739, 82.475, 503.004, 0.0958241, -0.144725, -0.0722498, 0.116824, 0.112764
9, 0.133467, 0.988404, 1, 0.10234, -0.0271039, -0.99438, -0.175525, 0.0389331, -0.983705, 12.3963, 81.4437, 506.167, 0.127858, -0.152734, -0.0622456, 0.135954, 0.150416
10, 0.15015, 0.985095, 1, 0.106797, -0.0324839, -0.99375, -0.188075, 0.0425118, -0.981234, 12.5939, 80.4528, 504.321, 0.135147, -0.158137, -0.056659, 0.138411, 0.156842
11, 0.166833, 0.989122, 1, 0.100705, -0.0304959, -0.994449, -0.175345, 0.0314234, -0.984006, 12.9464, 81.0035, 505.103, 0.118301, -0.150368, -0.0617776, 0.130825, 0.136221
12, 0.183517, 0.988363, 1, 0.104375, -0.0323358, -0.994012, -0.182643, 0.0379453, -0.982447, 12.8229, 81.6396, 504.066, 0.146123, -0.155158, -0.0538552, 0.135806, 0.165082
13, 0.2002, 0.988593, 1, 0.0974319, -0.0249456, -0.994929, -0.187497, 0.0359986, -0.981605, 13.4858, 81.5323, 500.224, 0.136134, -0.151289, -0.05684, 0.124654, 0.15947
14, 0.216883, 0.987407, 1, 0.100452, -0.0350508, -0.994324, -0.188777, 0.031308, -0.981521, 13.6568, 81.7574, 504.128, 0.149325, -0.153816, -0.0531787, 0.128719, 0.163802
15, 0.233567, 0.986152, 1, 0.103991, -0.032426, -0.99405, -0.18254, 0.0326574, -0.982656, 14.0575, 81.1247, 505.267, 0.150314, -0.155501, -0.0515667, 0.136125, 0.166425
16, 0.25025, 0.987534, 1, 0.0972343, -0.0370376, -0.994572, -0.179888, 0.0407762, -0.982842, 14.6489, 79.9473, 502.185, 0.133694, -0.150937, -0.0578735, 0.127182, 0.152945
17, 0.266933, 0.98763, 1, 0.0986982, -0.031958, -0.994604, -0.191107, 0.0423169, -0.980657, 14.238, 79.9936, 505.156, 0.1481, -0.157265, -0.053963, 0.130612, 0.169646
18, 0.283617, 0.988428, 1, 0.104966, -0.037303, -0.993776, -0.177165, 0.0388767, -0.983413, 14.8681, 79.4869, 501.912, 0.110415, -0.148839, -0.0688406, 0.127632, 0.128763
19, 0.3003, 0.988387, 1, 0.1072, -0.0335404, -0.993672, -0.166565, 0.0426896, -0.985106, 14.4635, 79.432, 506.194, 0.139304, -0.151492, -0.0636925, 0.139248, 0.159839
20, 0.316983, 0.9873, 1, 0.106766, -0.0190746, -0.994101, -0.178449, 0.0452697, -0.982907, 14.3885, 78.7946, 505.902, 0.144078, -0.15839, -0.057226, 0.143467, 0.17309
21, 0.333667, 0.987518, 1, 0.105665, -0.0270793, -0.994033, -0.181513, 0.0466977, -0.982279, 14.4447, 79.1541, 506.078, 0.126469, -0.151144, -0.0663658, 0.13136, 0.153618
22, 0.35035, 0.988665, 1, 0.104759, -0.0231498, -0.994228, -0.196302, 0.0476447, -0.979385, 14.0098, 79.7485, 505.346, 0.152273, -0.153014, -0.0607789, 0.126044, 0.180792
